N x
1.8013729E+0 9.4695878E+20
1.7870895E+0 9.3659588E+20
1.7723711E+0 9.2343639E+20
1.7574319E+0 9.2854987E+20
1.7426291E+0 9.4287780E+20
1.7278925E+0 9.3543536E+20
1.7125953E+0 9.2272098E+20
1.6971768E+0 9.2656199E+20
1.6817298E+0 9.2555860E+20
1.6659916E+0 9.2927790E+20
1.6503800E+0 9.3828781E+20
1.6346467E+0 9.3402583E+20
1.6185870E+0 9.1804923E+20
1.6019773E+0 9.1678506E+20
1.5855407E+0 9.2834959E+20
1.5690014E+0 9.2197626E+20
1.5519829E+0 9.1479426E+20
1.5348129E+0 9.2403621E+20
1.5177606E+0 9.2131598E+20
1.5000955E+0 9.1861412E+20
1.4825395E+0 9.2139604E+20
1.4645586E+0 9.0964072E+20
1.4461007E+0 9.1205331E+20
1.4277598E+0 9.1165496E+20
1.4088033E+0 9.0282053E+20
1.3895954E+0 9.1065368E+20
1.3704485E+0 9.1168857E+20
1.3507402E+0 9.0057659E+20
1.3305408E+0 9.0249231E+20
1.3103196E+0 9.0530066E+20
1.2896166E+0 8.5676790E+20
1.2663473E+0 8.5461554E+20
1.2447987E+0 9.0132476E+20
1.2230841E+0 8.9410970E+20
1.2003974E+0 8.9308415E+20
1.1778116E+0 8.8969038E+20
1.1540557E+0 8.7920560E+20
1.1299689E+0 8.8168894E+20
1.1053258E+0 8.7776730E+20
1.0799252E+0 8.8021330E+20
1.0542586E+0 8.8607471E+20
