N x
1.4983032E+0 6.0392364E+21
1.4956188E+0 4.3251051E+21
1.4907946E+0 2.0279070E+21
1.4795293E+0 1.1341132E+21
1.4618052E+0 1.0174356E+21
1.4469268E+0 1.5820387E+21
1.4406646E+0 1.3616066E+21
1.4220773E+0 9.8522631E+20
1.4060532E+0 1.2124676E+21
1.3936431E+0 1.2615018E+21
1.3784175E+0 1.1151852E+21
1.3620551E+0 1.0896580E+21
1.3457149E+0 1.2271373E+21
1.3326997E+0 1.2361891E+21
1.3162151E+0 1.2036605E+21
1.3020906E+0 1.1368527E+21
1.2833684E+0 1.1377197E+21
1.2689039E+0 1.1627772E+21
1.2504201E+0 1.1450435E+21
1.2350466E+0 1.2658230E+21
1.2193696E+0 1.2054297E+21
1.2020025E+0 1.1580029E+21
1.1844974E+0 1.1528790E+21
1.1664515E+0 1.1851023E+21
1.1494009E+0 1.2218256E+21
1.1318832E+0 1.1747737E+21
1.1128751E+0 1.2508174E+21
1.0970650E+0 1.2765021E+21
1.0781672E+0 1.1682933E+21
1.0585186E+0 1.1866464E+21
1.0395382E+0 1.2051574E+21
1.0197614E+0 1.2344888E+21
1.0010021E+0 1.2041801E+21
9.7943837E-1 1.1494177E+21
9.5788865E-1 1.2001564E+21
9.3723825E-1 1.2269896E+21
9.1566126E-1 1.2355293E+21
8.9434179E-1 1.2281335E+21
8.7143221E-1 1.2452811E+21
8.4964357E-1 1.2492624E+21
8.2564490E-1 1.2072399E+21
