N x
1.8021150E+0 9.2654465E+20
1.7875217E+0 9.3544853E+20
1.7730895E+0 9.2679147E+20
1.7579796E+0 9.1918397E+20
1.7430542E+0 9.3674911E+20
1.7282547E+0 9.3729711E+20
1.7130880E+0 9.3143740E+20
1.6978355E+0 9.2773495E+20
1.6822710E+0 9.2525283E+20
1.6666523E+0 9.2764475E+20
1.6508757E+0 9.2840754E+20
1.6349834E+0 9.3141980E+20
1.6190027E+0 9.2419526E+20
1.6025402E+0 9.1640816E+20
1.5859513E+0 9.2962471E+20
1.5696219E+0 9.2249037E+20
1.5524213E+0 9.1053777E+20
1.5352856E+0 9.2613859E+20
1.5182874E+0 9.1773155E+20
1.5004421E+0 9.1661440E+20
1.4830011E+0 9.1948626E+20
1.4648388E+0 9.0880197E+20
1.4465399E+0 9.1270095E+20
1.4280737E+0 9.0838744E+20
1.4091182E+0 9.0497305E+20
1.3900100E+0 9.1231281E+20
1.3708430E+0 9.0560516E+20
1.3509019E+0 8.9724969E+20
1.3307969E+0 9.0677534E+20
1.3106802E+0 9.0512398E+20
1.2898727E+0 8.5364615E+20
1.2665569E+0 8.5276428E+20
1.2449650E+0 8.9988664E+20
1.2232307E+0 8.9535520E+20
1.2006327E+0 8.9101954E+20
1.1778569E+0 8.8556971E+20
1.1540806E+0 8.7910619E+20
1.1300106E+0 8.8193599E+20
1.1053657E+0 8.7804549E+20
1.0799850E+0 8.7950982E+20
1.0542586E+0 8.8398836E+20
