N x
1.4159935E+0 1.4011296E+21
1.4037082E+0 1.4072273E+21
1.3914222E+0 1.3870305E+21
1.3785536E+0 1.4021399E+21
1.3663174E+0 1.4285374E+21
1.3536828E+0 1.4253933E+21
1.3411638E+0 1.4345621E+21
1.3284538E+0 1.3910702E+21
1.3148905E+0 1.3701232E+21
1.3015142E+0 1.4057631E+21
1.2883646E+0 1.4263604E+21
1.2751010E+0 1.4140606E+21
1.2614414E+0 1.4037892E+21
1.2476905E+0 1.4032374E+21
1.2337165E+0 1.4193750E+21
1.2199753E+0 1.3956608E+21
1.2051981E+0 1.3802498E+21
1.1908020E+0 1.4105322E+21
1.1763002E+0 1.3826554E+21
1.1609485E+0 1.3937976E+21
1.1463138E+0 1.4221774E+21
1.1311696E+0 1.3768654E+21
1.1151377E+0 1.3861888E+21
1.0997798E+0 1.3948621E+21
1.0834845E+0 1.3864791E+21
1.0674742E+0 1.4014268E+21
1.0510333E+0 1.3800550E+21
1.0340024E+0 1.3737483E+21
1.0168618E+0 1.3879620E+21
9.9961063E-1 1.3951206E+21
9.8205253E-1 1.3612660E+21
9.6328099E-1 1.3666342E+21
9.4519635E-1 1.3908353E+21
9.2634508E-1 1.3639909E+21
9.0676759E-1 1.3720586E+21
8.8733589E-1 1.3650751E+21
8.6666908E-1 1.3480178E+21
8.4578544E-1 1.3549959E+21
8.2430223E-1 1.3448039E+21
8.0197813E-1 1.3495772E+21
7.7945199E-1 1.3624909E+21
