N x
1.5832820E+0 1.0798845E+21
1.5690238E+0 1.1201517E+21
1.5556738E+0 1.1388144E+21
1.5416208E+0 1.1397031E+21
1.5280532E+0 1.1416915E+21
1.5137929E+0 1.1436237E+21
1.5000214E+0 1.1543632E+21
1.4857578E+0 1.1343988E+21
1.4712211E+0 1.1167921E+21
1.4562124E+0 1.1131106E+21
1.4412781E+0 1.1475277E+21
1.4268710E+0 1.1500232E+21
1.4116913E+0 1.1112186E+21
1.3959238E+0 1.1164570E+21
1.3805523E+0 1.1483795E+21
1.3653104E+0 1.1341733E+21
1.3491979E+0 1.1237897E+21
1.3333012E+0 1.1433357E+21
1.3173577E+0 1.1132625E+21
1.3001903E+0 1.1277832E+21
1.2842729E+0 1.1396558E+21
1.2670110E+0 1.1072836E+21
1.2496755E+0 1.1281650E+21
1.2325873E+0 1.1305941E+21
1.2148367E+0 1.1250131E+21
1.1970735E+0 1.1274974E+21
1.1788689E+0 1.1072005E+21
1.1598752E+0 1.1159830E+21
1.1413795E+0 1.1246945E+21
1.1220514E+0 1.1212330E+21
1.1028008E+0 1.1133807E+21
1.0825024E+0 1.1063999E+21
1.0622766E+0 1.1207390E+21
1.0417274E+0 1.1077084E+21
1.0201947E+0 1.1090920E+21
9.9883469E-1 1.1092376E+21
9.7636237E-1 1.0982424E+21
9.5356223E-1 1.1042281E+21
9.3025416E-1 1.1017308E+21
9.0618484E-1 1.1091946E+21
8.8196131E-1 1.1205466E+21
