x N
2.1143464E+0 1.0350911E+21
2.1054567E+0 1.0513377E+21
2.0968057E+0 1.0979680E+21
2.0885924E+0 1.1223708E+21
2.0802410E+0 1.1477083E+21
2.0723306E+0 1.1373045E+21
2.0637634E+0 1.1312749E+21
2.0557011E+0 1.1875211E+21
2.0478583E+0 1.1927107E+21
2.0398029E+0 1.1557490E+21
2.0313863E+0 1.1282384E+21
2.0228603E+0 1.1730364E+21
2.0150253E+0 1.1601835E+21
2.0062471E+0 1.1320357E+21
1.9979304E+0 1.1313286E+21
1.9890660E+0 1.1036890E+21
1.9802432E+0 1.0958441E+21
1.9711714E+0 1.0785447E+21
1.9619785E+0 1.0581799E+21
1.9524671E+0 1.0345017E+21
1.9427535E+0 8.9991284E+20
1.9302414E+0 8.9847522E+20
1.9203794E+0 9.8548176E+20
1.9097197E+0 9.5444071E+20
1.8990765E+0 9.2578464E+20
1.8876294E+0 9.0867882E+20
1.8764403E+0 8.9048808E+20
1.8643862E+0 8.5612266E+20
1.8521118E+0 8.3243680E+20
1.8391968E+0 8.1448836E+20
