N x
1.3358732E+0 1.4797347E+21
1.3235393E+0 1.4888610E+21
1.3112427E+0 1.5106761E+21
1.2990374E+0 1.5443649E+21
1.2870513E+0 1.5650199E+21
1.2749396E+0 1.5509314E+21
1.2625017E+0 1.5499596E+21
1.2501366E+0 1.5449453E+21
1.2373672E+0 1.5341674E+21
1.2245681E+0 1.5471949E+21
1.2117492E+0 1.5640597E+21
1.1989587E+0 1.5681798E+21
1.1859317E+0 1.5329646E+21
1.1722534E+0 1.5276753E+21
1.1588317E+0 1.5729869E+21
1.1456287E+0 1.5522020E+21
1.1315262E+0 1.5322805E+21
1.1176372E+0 1.5581228E+21
1.1036531E+0 1.5393308E+21
1.0890596E+0 1.5440854E+21
1.0747940E+0 1.5589139E+21
1.0600853E+0 1.5325930E+21
1.0449128E+0 1.5337755E+21
1.0298012E+0 1.5379617E+21
1.0142606E+0 1.5329932E+21
9.9858281E-1 1.5470618E+21
9.8284161E-1 1.5329002E+21
9.6635448E-1 1.5247361E+21
9.4990099E-1 1.5419199E+21
9.3321207E-1 1.5349323E+21
9.1600714E-1 1.5168297E+21
8.9826899E-1 1.5174430E+21
8.8039614E-1 1.5327415E+21
8.6229575E-1 1.5131568E+21
8.4317521E-1 1.5135044E+21
8.2426681E-1 1.5215697E+21
8.0445398E-1 1.5049453E+21
7.8416377E-1 1.5076497E+21
7.6338650E-1 1.5087276E+21
7.4200509E-1 1.5120836E+21
7.2011144E-1 1.5162485E+21
