N x
1.6128028E+0 1.1196426E+21
1.5993069E+0 1.1253643E+21
1.5858352E+0 1.1384127E+21
1.5724222E+0 1.1321091E+21
1.5585659E+0 1.1431842E+21
1.5451850E+0 1.1480770E+21
1.5312003E+0 1.1354939E+21
1.5172695E+0 1.1283095E+21
1.5028440E+0 1.1241631E+21
1.4885412E+0 1.1379420E+21
1.4741892E+0 1.1414102E+21
1.4596945E+0 1.1396123E+21
1.4450096E+0 1.1262960E+21
1.4298671E+0 1.1242901E+21
1.4148183E+0 1.1354327E+21
1.3996518E+0 1.1249557E+21
1.3839870E+0 1.1146809E+21
1.3681882E+0 1.1317805E+21
1.3526453E+0 1.1295869E+21
1.3364138E+0 1.1257456E+21
1.3203859E+0 1.1288503E+21
1.3038438E+0 1.1158741E+21
1.2870221E+0 1.1269600E+21
1.2703823E+0 1.1241037E+21
1.2530242E+0 1.1108103E+21
1.2355085E+0 1.1220631E+21
1.2180132E+0 1.1149229E+21
1.1997558E+0 1.1087281E+21
1.1815254E+0 1.1186764E+21
1.1630300E+0 1.1191799E+21
1.1442317E+0 1.1030847E+21
1.1245608E+0 1.0950374E+21
1.1048156E+0 1.1147960E+21
1.0851542E+0 1.1094299E+21
1.0644807E+0 1.0984401E+21
1.0436406E+0 1.0967135E+21
1.0220597E+0 1.0917497E+21
1.0001351E+0 1.0583412E+21
9.7615769E-1 1.0536657E+21
9.5296430E-1 1.0918682E+21
9.2950417E-1 1.0990368E+21
