N x
1.4127078E+0 1.4126853E+21
1.4004947E+0 1.3862575E+21
1.3877023E+0 1.4173393E+21
1.3758254E+0 1.4427439E+21
1.3632439E+0 1.4599356E+21
1.3514452E+0 1.4041821E+21
1.3376480E+0 1.3916212E+21
1.3253861E+0 1.4656824E+21
1.3126581E+0 1.3894744E+21
1.2987628E+0 1.3681352E+21
1.2853475E+0 1.4552526E+21
1.2728234E+0 1.4175576E+21
1.2584271E+0 1.3767877E+21
1.2448181E+0 1.4307832E+21
1.2311752E+0 1.4354045E+21
1.2173513E+0 1.4197030E+21
1.2030863E+0 1.3945911E+21
1.1884179E+0 1.4135756E+21
1.1741994E+0 1.4335979E+21
1.1595792E+0 1.4142139E+21
1.1445973E+0 1.3879387E+21
1.1290187E+0 1.4018140E+21
1.1139365E+0 1.4219495E+21
1.0983694E+0 1.3956124E+21
1.0822654E+0 1.3916515E+21
1.0661432E+0 1.4016125E+21
1.0497810E+0 1.3990282E+21
1.0330900E+0 1.4021359E+21
1.0162714E+0 1.4088550E+21
9.9918597E-1 1.4160289E+21
9.8196447E-1 1.3934235E+21
9.6369454E-1 1.3793084E+21
9.4545009E-1 1.4000308E+21
9.2702240E-1 1.4027002E+21
9.0811408E-1 1.4038747E+21
8.8894529E-1 1.3815417E+21
8.6856583E-1 1.3695920E+21
8.4814273E-1 1.3912385E+21
8.2742478E-1 1.3926860E+21
8.0600483E-1 1.3896601E+21
7.8407760E-1 1.3920891E+21
