x N
1.2167908E+0 1.6891526E+21
1.2073079E+0 1.7357990E+21
1.1982655E+0 1.8498892E+21
1.1897950E+0 1.8488104E+21
1.1806081E+0 1.8502151E+21
1.1720236E+0 1.9081246E+21
1.1632440E+0 1.8995546E+21
1.1544508E+0 1.8919748E+21
1.1454650E+0 1.8645697E+21
1.1362689E+0 1.8929908E+21
1.1274155E+0 1.9379123E+21
1.1184961E+0 1.9163972E+21
1.1092982E+0 1.8670972E+21
1.0997455E+0 1.8971277E+21
1.0906913E+0 1.9422931E+21
1.0814144E+0 1.9198647E+21
1.0719876E+0 1.9017487E+21
1.0623661E+0 1.8918661E+21
1.0526674E+0 1.9381578E+21
1.0433376E+0 1.8998856E+21
1.0330698E+0 1.8886843E+21
1.0234430E+0 1.9160739E+21
1.0132636E+0 1.9059191E+21
1.0033391E+0 1.8909946E+21
9.9279173E-1 1.9016003E+21
9.8277708E-1 1.8942435E+21
9.7192498E-1 1.8935199E+21
9.6168492E-1 1.9003251E+21
9.5066931E-1 1.8772419E+21
9.3993050E-1 1.8750959E+21
9.2863139E-1 1.8391135E+21
