x N
1.5676603E+0 1.1147363E+21
1.5565109E+0 1.1354261E+21
1.5456917E+0 1.1518897E+21
1.5347011E+0 1.1638649E+21
1.5239547E+0 1.1611063E+21
1.5127538E+0 1.1516981E+21
1.5016684E+0 1.1687907E+21
1.4906309E+0 1.1742583E+21
1.4794843E+0 1.1635180E+21
1.4680721E+0 1.1639986E+21
1.4567624E+0 1.1785985E+21
1.4454566E+0 1.1713477E+21
1.4338263E+0 1.1598025E+21
1.4221063E+0 1.0621981E+21
1.4081003E+0 1.0779310E+21
1.3965465E+0 1.1858062E+21
1.3846503E+0 1.1751323E+21
1.3726824E+0 1.1632247E+21
1.3603289E+0 1.1652443E+21
1.3481881E+0 1.1709895E+21
1.3357304E+0 1.1732174E+21
1.3234115E+0 1.1688052E+21
1.3106231E+0 1.1694247E+21
1.2980795E+0 1.1699065E+21
1.2850497E+0 1.1691695E+21
1.2722375E+0 1.1671975E+21
1.2588957E+0 1.1607274E+21
1.2456657E+0 1.1586410E+21
1.2319872E+0 1.1637970E+21
1.2185870E+0 1.1626233E+21
1.2045731E+0 1.1584463E+21
1.1907633E+0 1.1543912E+21
1.1763180E+0 1.1590137E+21
1.1622879E+0 1.1616785E+21
1.1475511E+0 1.1481559E+21
1.1328174E+0 1.1493402E+21
1.1177233E+0 1.1487735E+21
1.1025760E+0 1.1521988E+21
1.0871545E+0 1.1439082E+21
1.0713472E+0 1.1407811E+21
1.0553814E+0 1.1404006E+21
1.0390799E+0 1.1407275E+21
1.0226199E+0 1.1398009E+21
1.0057601E+0 1.1354248E+21
