N x
1.4775769E+0 1.2667307E+21
1.4671675E+0 1.3035150E+21
1.4572773E+0 1.3425989E+21
1.4473210E+0 1.3315257E+21
1.4371270E+0 1.3652748E+21
1.4275352E+0 1.3841109E+21
1.4174719E+0 1.3718012E+21
1.4075674E+0 1.3911230E+21
1.3976416E+0 1.3767557E+21
1.3873857E+0 1.3720913E+21
1.3772448E+0 1.3869220E+21
1.3670572E+0 1.4065516E+21
1.3570524E+0 1.3751307E+21
1.3462435E+0 1.3860803E+21
1.3362498E+0 1.4349257E+21
1.3259907E+0 1.4096123E+21
1.3154738E+0 1.4154129E+21
1.3051378E+0 1.4152156E+21
1.2944486E+0 1.4081623E+21
1.2838363E+0 1.4238190E+21
1.2732064E+0 1.4245941E+21
1.2624274E+0 1.3943790E+21
1.2511437E+0 1.4121617E+21
1.2404556E+0 1.4149318E+21
1.2290140E+0 1.4164828E+21
1.2181564E+0 1.4176791E+21
1.2065225E+0 1.4130709E+21
1.1953859E+0 1.4322612E+21
1.1838393E+0 1.4250857E+21
1.1723709E+0 1.4220298E+21
1.1605448E+0 1.4137565E+21
1.1487048E+0 1.4035377E+21
1.1364566E+0 1.4098169E+21
1.1244725E+0 1.4136043E+21
1.1120237E+0 1.4119331E+21
1.0997439E+0 1.4054146E+21
1.0868947E+0 1.3932274E+21
1.0741026E+0 1.3975240E+21
1.0610236E+0 1.3991677E+21
1.0479470E+0 1.4008768E+21
1.0345701E+0 1.3861748E+21
1.0208669E+0 1.3858314E+21
1.0071235E+0 1.3821266E+21
9.9296591E-1 1.3787087E+21
9.7875969E-1 1.3822884E+21
9.6426138E-1 1.3675524E+21
9.4930704E-1 1.3544063E+21
9.3405682E-1 1.3524073E+21
9.1856478E-1 1.3442705E+21
9.0260288E-1 1.3397557E+21
8.8645157E-1 1.3437829E+21
