N x
1.5407902E+0 1.1875111E+21
1.5274690E+0 1.1978698E+21
1.5142642E+0 1.1857658E+21
1.5004320E+0 1.1903696E+21
1.4870935E+0 1.2172936E+21
1.4736183E+0 1.1877748E+21
1.4593560E+0 1.1719051E+21
1.4452394E+0 1.1908805E+21
1.4311554E+0 1.1756906E+21
1.4163862E+0 1.1815724E+21
1.4021589E+0 1.2327084E+21
1.3883089E+0 1.1963082E+21
1.3729186E+0 1.1722971E+21
1.3581589E+0 1.1905967E+21
1.3428969E+0 1.1777179E+21
1.3274677E+0 1.1902130E+21
1.3121785E+0 1.1890684E+21
1.2963534E+0 1.1910222E+21
1.2807451E+0 1.1893390E+21
1.2644811E+0 1.1868520E+21
1.2484059E+0 1.1871255E+21
1.2317227E+0 1.1818561E+21
1.2150642E+0 1.1738560E+21
1.1976830E+0 1.1659414E+21
1.1803065E+0 1.1947806E+21
1.1632698E+0 1.2031438E+21
1.1456178E+0 1.1728404E+21
1.1271330E+0 1.1725553E+21
1.1088969E+0 1.1838198E+21
1.0901507E+0 1.1826900E+21
1.0712487E+0 1.1673696E+21
1.0513196E+0 1.1631106E+21
1.0315588E+0 1.1850955E+21
1.0116131E+0 1.1790581E+21
9.9084924E-1 1.1842457E+21
9.7025270E-1 1.1699251E+21
9.4805494E-1 1.1596410E+21
9.2611036E-1 1.1700363E+21
9.0323972E-1 1.1583646E+21
8.7970351E-1 1.1666452E+21
8.5594080E-1 1.1768300E+21
