N x
1.5814209E+0 1.1049378E+21
1.5674709E+0 1.1571948E+21
1.5546721E+0 1.1423791E+21
1.5401267E+0 1.1039003E+21
1.5261286E+0 1.1406811E+21
1.5122463E+0 1.1331161E+21
1.4977981E+0 1.1340997E+21
1.4836758E+0 1.1289422E+21
1.4688134E+0 1.0989660E+21
1.4536032E+0 1.1165840E+21
1.4389145E+0 1.1554186E+21
1.4244109E+0 1.1350097E+21
1.4088820E+0 1.1253951E+21
1.3938039E+0 1.1255672E+21
1.3779349E+0 1.1130258E+21
1.3621576E+0 1.1060500E+21
1.3457112E+0 1.1251064E+21
1.3301105E+0 1.1663684E+21
1.3144244E+0 1.1184731E+21
1.2970748E+0 1.1005152E+21
1.2804313E+0 1.1420923E+21
1.2638856E+0 1.1153813E+21
1.2459826E+0 1.1017382E+21
1.2285347E+0 1.1208443E+21
1.2107292E+0 1.1137090E+21
1.1925331E+0 1.1235137E+21
1.1745057E+0 1.1273650E+21
1.1558671E+0 1.1134473E+21
1.1367853E+0 1.1303130E+21
1.1180997E+0 1.1284395E+21
1.0982970E+0 1.1011360E+21
1.0779561E+0 1.1092712E+21
1.0577076E+0 1.1163707E+21
1.0368389E+0 1.1094371E+21
1.0155035E+0 1.1185776E+21
9.9410858E-1 1.1099313E+21
9.7148773E-1 1.1042325E+21
9.4886330E-1 1.1071893E+21
9.2526366E-1 1.1026902E+21
9.0128146E-1 1.1142412E+21
8.7692199E-1 1.1205240E+21
