N x
1.4667557E+0 1.0235528E+21
1.4537662E+0 1.0945655E+21
1.4423671E+0 1.0887715E+21
1.4290239E+0 1.2875565E+21
1.4213050E+0 1.2313517E+21
1.4067841E+0 1.3495789E+21
1.4009158E+0 1.9096386E+21
1.3922553E+0 1.5137370E+21
1.3824841E+0 1.1348929E+21
1.3674599E+0 1.0928894E+21
1.3565412E+0 1.2096592E+21
1.3437811E+0 1.1196098E+21
1.3307298E+0 1.5109273E+21
1.3245186E+0 1.6490673E+21
1.3129163E+0 1.2658493E+21
1.3011535E+0 1.0229876E+21
1.2836805E+0 1.2975679E+21
1.2779479E+0 1.6920800E+21
1.2656777E+0 1.2820005E+21
1.2540234E+0 1.5268259E+21
1.2454225E+0 1.3935812E+21
1.2316041E+0 1.0430632E+21
1.2151645E+0 1.1897597E+21
1.2048137E+0 1.4507775E+21
1.1929357E+0 1.2017219E+21
1.1776897E+0 1.3982310E+21
1.1694250E+0 1.3862581E+21
1.1536606E+0 1.2571322E+21
1.1427075E+0 1.3277046E+21
1.1280256E+0 1.1915933E+21
1.1138259E+0 1.4486423E+21
1.1040081E+0 1.1945437E+21
1.0842495E+0 1.1985656E+21
1.0742629E+0 1.4711725E+21
1.0596273E+0 1.1562218E+21
1.0425329E+0 1.1170806E+21
1.0262995E+0 1.2414548E+21
1.0120870E+0 1.3391067E+21
9.9764607E-1 1.3045079E+21
9.8223676E-1 1.3422228E+21
9.6821452E-1 1.4616932E+21
9.5480875E-1 1.3511357E+21
9.3806328E-1 1.2403180E+21
9.2143789E-1 1.1862230E+21
9.0249403E-1 1.2339966E+21
8.8663130E-1 1.1765592E+21
8.6515346E-1 1.0210799E+21
8.4265032E-1 1.1572907E+21
8.2546143E-1 1.5055551E+21
8.1146663E-1 2.3559399E+21
8.0524755E-1 3.8619021E+21
