x N
1.4993524E+0 1.2938069E+21
1.4893105E+0 1.2938589E+21
1.4792013E+0 1.3095702E+21
1.4692668E+0 1.3317784E+21
1.4593576E+0 1.3277746E+21
1.4492264E+0 1.3123541E+21
1.4389404E+0 1.3182508E+21
1.4287570E+0 1.3309066E+21
1.4185200E+0 1.3196069E+21
1.4080116E+0 1.3185391E+21
1.3976056E+0 1.3071601E+21
1.3867539E+0 1.3112499E+21
1.3762545E+0 1.3102707E+21
1.3652169E+0 1.3057260E+21
1.3544744E+0 1.3063655E+21
1.3432687E+0 1.3006979E+21
1.3322521E+0 1.2923364E+21
1.3207115E+0 1.2884114E+21
1.3094353E+0 1.2875382E+21
1.2976761E+0 1.2871029E+21
1.2861900E+0 1.2451956E+21
1.2734192E+0 1.2377725E+21
1.2615641E+0 1.2678119E+21
1.2491367E+0 1.2621687E+21
1.2369381E+0 1.2599158E+21
1.2242158E+0 1.2568668E+21
1.2117047E+0 1.2485945E+21
1.1985439E+0 1.2331158E+21
1.1854327E+0 1.2373039E+21
1.1720678E+0 1.2353878E+21
1.1586150E+0 1.2297394E+21
1.1448111E+0 1.2228699E+21
1.1308773E+0 1.2158099E+21
1.1165654E+0 1.2070360E+21
1.1020640E+0 1.2059278E+21
1.0873457E+0 1.1976458E+21
1.0722417E+0 1.1904098E+21
