N x
1.6282028E+0 1.3038669E+21
1.6190319E+0 1.1805920E+21
1.6078759E+0 1.1475428E+21
1.5979957E+0 1.2222329E+21
1.5879945E+0 1.2112612E+21
1.5778075E+0 1.1463489E+21
1.5665191E+0 1.1447038E+21
1.5561602E+0 1.2142504E+21
1.5459709E+0 1.1906602E+21
1.5350607E+0 1.1578186E+21
1.5241236E+0 1.1836106E+21
1.5135388E+0 1.1990973E+21
1.5027270E+0 1.1691135E+21
1.4914336E+0 1.1718275E+21
1.4805124E+0 1.2064664E+21
1.4696957E+0 1.2194229E+21
1.4588461E+0 1.1834590E+21
1.4471991E+0 1.1468182E+21
1.4354495E+0 1.1757928E+21
1.4241971E+0 1.1891052E+21
1.4125179E+0 1.1526052E+21
1.4003431E+0 1.1851796E+21
1.3891299E+0 1.2054138E+21
1.3771477E+0 1.1824799E+21
1.3652866E+0 1.1826818E+21
1.3530973E+0 1.1697427E+21
1.3407527E+0 1.1706626E+21
1.3283580E+0 1.1446261E+21
1.3152077E+0 1.1433255E+21
1.3025404E+0 1.1664346E+21
1.2896486E+0 1.1758928E+21
1.2769374E+0 1.1482584E+21
1.2631555E+0 1.1571222E+21
1.2503821E+0 1.1406951E+21
1.2359132E+0 1.1228963E+21
1.2224140E+0 1.1687230E+21
1.2087324E+0 1.1363162E+21
1.1941329E+0 1.1253352E+21
1.1798409E+0 1.1512629E+21
1.1655463E+0 1.1309607E+21
1.1503732E+0 1.1126387E+21
1.1352098E+0 1.1250426E+21
1.1199692E+0 1.1178646E+21
1.1041878E+0 1.1274354E+21
1.0887838E+0 1.1102650E+21
1.0720469E+0 1.0772763E+21
1.0551597E+0 1.0913077E+21
1.0383272E+0 1.0986534E+21
1.0211154E+0 1.1658117E+21
1.0057385E+0 1.4535447E+21
9.9461024E-1 1.7443269E+21
