x N
2.0757472E+0 8.2050760E+20
2.0643165E+0 8.1243333E+20
2.0525931E+0 8.2165953E+20
2.0412957E+0 8.4366882E+20
2.0300467E+0 8.5161582E+20
2.0188359E+0 8.5969879E+20
2.0076745E+0 8.5915725E+20
1.9963238E+0 8.7228295E+20
1.9853785E+0 8.8109860E+20
1.9741252E+0 8.6723013E+20
1.9626970E+0 8.6341768E+20
1.9512116E+0 8.7774252E+20
1.9400268E+0 8.7848594E+20
1.9284258E+0 8.7989326E+20
1.9171450E+0 8.7321812E+20
1.9052276E+0 8.7026432E+20
1.8937289E+0 8.6495478E+20
1.8815176E+0 8.6267150E+20
1.8698096E+0 8.6087340E+20
1.8573905E+0 8.5516923E+20
1.8453663E+0 8.5654748E+20
1.8328214E+0 8.4833852E+20
1.8203941E+0 8.4005104E+20
1.8074261E+0 8.4016949E+20
1.7948266E+0 8.2851343E+20
1.7813075E+0 8.2467840E+20
1.7683987E+0 8.2327392E+20
1.7546303E+0 8.0499037E+20
1.7409085E+0 8.0983909E+20
1.7270881E+0 8.0027913E+20
1.7128113E+0 7.8635536E+20
1.6982566E+0 7.8747111E+20
1.6837769E+0 7.7786359E+20
1.6686041E+0 7.6809658E+20
1.6534810E+0 7.6323583E+20
1.6378309E+0 7.5248516E+20
1.6219730E+0 7.5114008E+20
