N x
1.3430545E+0 1.3380439E+21
1.3322071E+0 1.3952840E+21
1.3221714E+0 1.4556497E+21
1.3120312E+0 1.4778086E+21
1.3021472E+0 1.5068094E+21
1.2922412E+0 1.5193714E+21
1.2823708E+0 1.5626568E+21
1.2728671E+0 1.5793642E+21
1.2630534E+0 1.5564214E+21
1.2531141E+0 1.5625233E+21
1.2432229E+0 1.5799476E+21
1.2333460E+0 1.5918336E+21
1.2234449E+0 1.5871492E+21
1.2133477E+0 1.5881841E+21
1.2032953E+0 1.5764722E+21
1.1928753E+0 1.5842023E+21
1.1827505E+0 1.6051947E+21
1.1724213E+0 1.5765876E+21
1.1617407E+0 1.5975738E+21
1.1515040E+0 1.6085030E+21
1.1407722E+0 1.5891242E+21
1.1300852E+0 1.5788551E+21
1.1190060E+0 1.5840391E+21
1.1081817E+0 1.5769230E+21
1.0967805E+0 1.5628092E+21
1.0855298E+0 1.5956048E+21
1.0743636E+0 1.5989336E+21
1.0629233E+0 1.5740554E+21
1.0511519E+0 1.5699250E+21
1.0393937E+0 1.5747932E+21
1.0274272E+0 1.5785347E+21
1.0154519E+0 1.5604242E+21
1.0029152E+0 1.5694845E+21
9.9078866E-1 1.5702139E+21
9.7794762E-1 1.5440564E+21
9.6507351E-1 1.5493961E+21
9.5197668E-1 1.5434675E+21
9.3864392E-1 1.5488699E+21
9.2526786E-1 1.5424518E+21
9.1143009E-1 1.5398703E+21
8.9760159E-1 1.5408741E+21
8.8334912E-1 1.5302136E+21
8.6887188E-1 1.5277525E+21
8.5409229E-1 1.5254493E+21
8.3906470E-1 1.5237321E+21
8.2371566E-1 1.5103097E+21
8.0784310E-1 1.5006704E+21
7.9168057E-1 1.4986281E+21
7.7510682E-1 1.4838863E+21
7.5790726E-1 1.4928188E+21
7.4078947E-1 1.5135573E+21
