N x
1.3502694E+0 1.5060138E+21
1.3382820E+0 1.5108583E+21
1.3262642E+0 1.5137647E+21
1.3141049E+0 1.5060060E+21
1.3017370E+0 1.5328579E+21
1.2897842E+0 1.5295438E+21
1.2771271E+0 1.5023877E+21
1.2644882E+0 1.5082199E+21
1.2516752E+0 1.5088284E+21
1.2387871E+0 1.5187069E+21
1.2258761E+0 1.5261985E+21
1.2128432E+0 1.5221811E+21
1.1995831E+0 1.5059202E+21
1.1859711E+0 1.5069074E+21
1.1724251E+0 1.5206658E+21
1.1587456E+0 1.5012456E+21
1.1445168E+0 1.4031608E+21
1.1284987E+0 1.4205820E+21
1.1142644E+0 1.5092125E+21
1.0996312E+0 1.5177344E+21
1.0851847E+0 1.5197369E+21
1.0701933E+0 1.4897709E+21
1.0547349E+0 1.5029819E+21
1.0395799E+0 1.5016162E+21
1.0236307E+0 1.4903954E+21
1.0077667E+0 1.5102547E+21
9.9173767E-1 1.4979914E+21
9.7508529E-1 1.4830053E+21
9.5816823E-1 1.4966368E+21
9.4123869E-1 1.4958805E+21
9.2368421E-1 1.4730256E+21
9.0555484E-1 1.4707689E+21
8.8723767E-1 1.4817879E+21
8.6863027E-1 1.4661525E+21
8.4910603E-1 1.4634909E+21
8.2957126E-1 1.4576880E+21
8.0894186E-1 1.4390792E+21
7.8786626E-1 1.4372080E+21
7.6605735E-1 1.4241157E+21
7.4335001E-1 1.4162449E+21
7.1993127E-1 1.4163779E+21
