x N
1.5594040E+0 1.2669436E+21
1.5470717E+0 1.2678390E+21
1.5346579E+0 1.2718288E+21
1.5222040E+0 1.2838057E+21
1.5098216E+0 1.3039780E+21
1.4975517E+0 1.3003822E+21
1.4848943E+0 1.3127902E+21
1.4726563E+0 1.3249107E+21
1.4600148E+0 1.3225771E+21
1.4475218E+0 1.3350781E+21
1.4348984E+0 1.3471854E+21
1.4224145E+0 1.3403467E+21
1.4094358E+0 1.3225015E+21
1.3963744E+0 1.3293891E+21
1.3832889E+0 1.3439485E+21
1.3702669E+0 1.3330765E+21
1.3567126E+0 1.3251297E+21
1.3432705E+0 1.3293880E+21
1.3295292E+0 1.3154267E+21
1.3155149E+0 1.3289504E+21
1.3017691E+0 1.3327204E+21
1.2875329E+0 1.3106122E+21
1.2730025E+0 1.3142229E+21
1.2585218E+0 1.3061580E+21
1.2434692E+0 1.3033260E+21
1.2285748E+0 1.3105176E+21
1.2133190E+0 1.2879671E+21
1.1975084E+0 1.2830290E+21
1.1817290E+0 1.2980115E+21
1.1658645E+0 1.2866352E+21
1.1493633E+0 1.2623666E+21
1.1324055E+0 1.2610305E+21
1.1153728E+0 1.2711952E+21
1.0981704E+0 1.2514372E+21
1.0800402E+0 1.2290467E+21
