N x
1.5462770E+0 1.2848566E+21
1.5340132E+0 1.2812626E+21
1.5215810E+0 1.2613177E+21
1.5087195E+0 1.2732205E+21
1.4963175E+0 1.2936578E+21
1.4836430E+0 1.2910081E+21
1.4709773E+0 1.2872760E+21
1.4580078E+0 1.2864575E+21
1.4451008E+0 1.2806654E+21
1.4317777E+0 1.2807948E+21
1.4186348E+0 1.3070400E+21
1.4056023E+0 1.2875198E+21
1.3918078E+0 1.2631295E+21
1.3779936E+0 1.2740006E+21
1.3641603E+0 1.2877493E+21
1.3503644E+0 1.2678336E+21
1.3358020E+0 1.2578270E+21
1.3214797E+0 1.2826861E+21
1.3071676E+0 1.2655701E+21
1.2921320E+0 1.2569937E+21
1.2772863E+0 1.2732602E+21
1.2622857E+0 1.2520924E+21
1.2465679E+0 1.2548519E+21
1.2312622E+0 1.2604174E+21
1.2152837E+0 1.2482911E+21
1.1992671E+0 1.2569202E+21
1.1830821E+0 1.2442184E+21
1.1662855E+0 1.2397430E+21
1.1495139E+0 1.2505176E+21
1.1325173E+0 1.2443124E+21
1.1150643E+0 1.2328348E+21
1.0972034E+0 1.2270690E+21
1.0790080E+0 1.2274115E+21
1.0605505E+0 1.2172847E+21
1.0413993E+0 1.2171707E+21
1.0222593E+0 1.2172244E+21
1.0023785E+0 1.2038842E+21
9.8202878E-1 1.2005710E+21
9.6120061E-1 1.1982244E+21
9.3987558E-1 1.2077813E+21
9.1844066E-1 1.2185094E+21
