N x
1.4738945E+0 1.3152397E+21
1.4613219E+0 1.2996322E+21
1.4483342E+0 1.2642548E+21
1.4348096E+0 1.2897769E+21
1.4221140E+0 1.3327908E+21
1.4091997E+0 1.3055299E+21
1.3957265E+0 1.3256723E+21
1.3829743E+0 1.3010789E+21
1.3687376E+0 1.2671695E+21
1.3549950E+0 1.3016572E+21
1.3412180E+0 1.3229728E+21
1.3276431E+0 1.3098817E+21
1.3133001E+0 1.2910942E+21
1.2990186E+0 1.3063863E+21
1.2846986E+0 1.3064899E+21
1.2700977E+0 1.2938250E+21
1.2551582E+0 1.3058053E+21
1.2404872E+0 1.3160651E+21
1.2254231E+0 1.2996541E+21
1.2100069E+0 1.2961309E+21
1.1944735E+0 1.2912372E+21
1.1785321E+0 1.2811301E+21
1.1623232E+0 1.2975088E+21
1.1463519E+0 1.2958879E+21
1.1296400E+0 1.2774725E+21
1.1127147E+0 1.2993489E+21
1.0960735E+0 1.2881425E+21
1.0783204E+0 1.2785470E+21
1.0608734E+0 1.3077934E+21
1.0433350E+0 1.2867145E+21
1.0246997E+0 1.2662878E+21
1.0059265E+0 1.2795411E+21
9.8698718E-1 1.2874170E+21
9.6772229E-1 1.2782328E+21
9.4773426E-1 1.2795764E+21
9.2769752E-1 1.2797165E+21
9.0683229E-1 1.2665367E+21
8.8542527E-1 1.2653912E+21
8.6349906E-1 1.2646788E+21
8.4096404E-1 1.2687364E+21
8.1799678E-1 1.2738697E+21
