N x
1.2702756E+0 1.6603248E+21
1.2587163E+0 1.6508174E+21
1.2469149E+0 1.6249144E+21
1.2347575E+0 1.6652506E+21
1.2233165E+0 1.7259231E+21
1.2117680E+0 1.6819656E+21
1.1994953E+0 1.6382478E+21
1.1870667E+0 1.6265023E+21
1.1743537E+0 1.6564984E+21
1.1621212E+0 1.7090415E+21
1.1499159E+0 1.6906506E+21
1.1371490E+0 1.6523631E+21
1.1240811E+0 1.6398870E+21
1.1108162E+0 1.6435583E+21
1.0974951E+0 1.6577531E+21
1.0841381E+0 1.6555474E+21
1.0704486E+0 1.6464794E+21
1.0565970E+0 1.6569308E+21
1.0427242E+0 1.6432337E+21
1.0282620E+0 1.6387049E+21
1.0139211E+0 1.6558971E+21
9.9934968E-1 1.6248425E+21
9.8401863E-1 1.6229028E+21
9.6896083E-1 1.6185151E+21
9.5305604E-1 1.6182160E+21
9.3749515E-1 1.6356664E+21
9.2139452E-1 1.6045759E+21
9.0465423E-1 1.5948057E+21
8.8774960E-1 1.6107229E+21
8.7070792E-1 1.6037690E+21
8.5297775E-1 1.5766937E+21
8.3460443E-1 1.5698924E+21
8.1592683E-1 1.5683160E+21
7.9666050E-1 1.5361943E+21
7.7623819E-1 1.5179642E+21
7.5545893E-1 1.4888902E+21
7.3303971E-1 1.4483529E+21
7.0971464E-1 1.4320299E+21
6.8524442E-1 1.4409898E+21
6.6055209E-1 1.5031248E+21
6.3637947E-1 1.5482090E+21
