x N
1.6302904E+0 1.4072999E+21
1.6218062E+0 1.4347447E+21
1.6136045E+0 1.4398562E+21
1.6050920E+0 1.4604141E+21
1.5970421E+0 1.5037547E+21
1.5889232E+0 1.5301963E+21
1.5810733E+0 1.5139966E+21
1.5726993E+0 1.5431064E+21
1.5650772E+0 1.5692511E+21
1.5568864E+0 1.5712732E+21
1.5492070E+0 1.6058635E+21
1.5412773E+0 1.6491967E+21
1.5339340E+0 1.6005564E+21
1.5254560E+0 1.5873649E+21
1.5179033E+0 1.6167197E+21
1.5096295E+0 1.5694522E+21
1.5015156E+0 1.6124464E+21
1.4935927E+0 1.6231959E+21
1.4854986E+0 1.5486310E+21
1.4767100E+0 1.5263256E+21
1.4682733E+0 1.5322017E+21
1.4594478E+0 1.5034835E+21
1.4505771E+0 1.4342302E+21
1.4407780E+0 1.4003350E+21
1.4313339E+0 1.3864499E+21
1.4212068E+0 1.3411553E+21
1.4109615E+0 1.3331708E+21
1.4005633E+0 1.2924017E+21
1.3895048E+0 1.2486681E+21
1.3781815E+0 1.2390011E+21
