N x
1.6520700E+0 1.1056278E+21
1.6387299E+0 1.1109084E+21
1.6254087E+0 1.1109487E+21
1.6118489E+0 1.1038890E+21
1.5981288E+0 1.1248066E+21
1.5848516E+0 1.1261721E+21
1.5709290E+0 1.1087325E+21
1.5569846E+0 1.1022126E+21
1.5426427E+0 1.1092623E+21
1.5286233E+0 1.1185889E+21
1.5142538E+0 1.1149181E+21
1.4998738E+0 1.1151699E+21
1.4852328E+0 1.1057842E+21
1.4703178E+0 1.1088938E+21
1.4554641E+0 1.1104115E+21
1.4402824E+0 1.0998681E+21
1.4248216E+0 1.1036363E+21
1.4094168E+0 1.1121511E+21
1.3938551E+0 1.1051458E+21
1.3779035E+0 1.1066520E+21
1.3620257E+0 1.1061413E+21
1.3456817E+0 1.0890025E+21
1.3288996E+0 1.0967893E+21
1.3123842E+0 1.0896794E+21
1.2949478E+0 1.0838352E+21
1.2778058E+0 1.0986655E+21
1.2603706E+0 1.0811643E+21
1.2421762E+0 1.0773162E+21
1.2241026E+0 1.0868716E+21
1.2056895E+0 1.0827051E+21
1.1869158E+0 1.0729811E+21
1.1675685E+0 1.0668033E+21
1.1479435E+0 1.0746896E+21
1.1282240E+0 1.0665500E+21
1.1075911E+0 1.0655387E+21
1.0871001E+0 1.0587984E+21
1.0653992E+0 1.0467311E+21
1.0435742E+0 1.0511589E+21
1.0211398E+0 1.0425148E+21
9.9796411E-1 1.0460303E+21
9.7464080E-1 1.0549701E+21
