N x
1.4203846E+0 1.4498543E+21
1.4085509E+0 1.4452209E+21
1.3965400E+0 1.4288020E+21
1.3842237E+0 1.4516295E+21
1.3723891E+0 1.4989957E+21
1.3606308E+0 1.4902297E+21
1.3484480E+0 1.4593622E+21
1.3359635E+0 1.4658367E+21
1.3236646E+0 1.4906822E+21
1.3113650E+0 1.4970349E+21
1.2989397E+0 1.4990269E+21
1.2864372E+0 1.4907604E+21
1.2736277E+0 1.4852425E+21
1.2607783E+0 1.4856042E+21
1.2477118E+0 1.4942674E+21
1.2347462E+0 1.4955561E+21
1.2214241E+0 1.4866069E+21
1.2080147E+0 1.4914040E+21
1.1944824E+0 1.4818278E+21
1.1805889E+0 1.4809024E+21
1.1667211E+0 1.4982688E+21
1.1528225E+0 1.4724858E+21
1.1381183E+0 1.4690665E+21
1.1237978E+0 1.4860636E+21
1.1090494E+0 1.4613822E+21
1.0938445E+0 1.4705116E+21
1.0788778E+0 1.4680941E+21
1.0631903E+0 1.4495312E+21
1.0473817E+0 1.4546055E+21
1.0313285E+0 1.4557075E+21
1.0150486E+0 1.4395097E+21
9.9809986E-1 1.4320992E+21
9.8109109E-1 1.4440647E+21
9.6383659E-1 1.4216245E+21
9.4565124E-1 1.4016745E+21
9.2721391E-1 1.3891221E+21
9.0795106E-1 1.3637344E+21
8.8799975E-1 1.3502904E+21
8.6745855E-1 1.3610333E+21
8.4688856E-1 1.4352065E+21
8.2755488E-1 1.4992892E+21
