x N
1.3609590E+0 1.5972295E+21
1.3497486E+0 1.6134058E+21
1.3386719E+0 1.6314729E+21
1.3275243E+0 1.6370504E+21
1.3163376E+0 1.6635757E+21
1.3053615E+0 1.5483916E+21
1.2923048E+0 1.5410907E+21
1.2810068E+0 1.6555141E+21
1.2694153E+0 1.6511267E+21
1.2578498E+0 1.6770390E+21
1.2464074E+0 1.6961668E+21
1.2348907E+0 1.6764686E+21
1.2229587E+0 1.6459755E+21
1.2107762E+0 1.6588020E+21
1.1987943E+0 1.6820095E+21
1.1867039E+0 1.6557910E+21
1.1740874E+0 1.6474529E+21
1.1616121E+0 1.6719351E+21
1.1490955E+0 1.6467338E+21
1.1359550E+0 1.6438050E+21
1.1231057E+0 1.6555845E+21
1.1098467E+0 1.6333396E+21
1.0963275E+0 1.6407137E+21
1.0828640E+0 1.6328336E+21
1.0688700E+0 1.6165567E+21
1.0547724E+0 1.6365330E+21
1.0407529E+0 1.6255373E+21
1.0260736E+0 1.6033243E+21
1.0112475E+0 1.6249328E+21
9.9653758E-1 1.6228193E+21
9.8122560E-1 1.5896105E+21
9.6541168E-1 1.5830497E+21
9.4946467E-1 1.5951757E+21
9.3336238E-1 1.5836782E+21
9.1661714E-1 1.5667945E+21
