N x
1.5813017E+0 1.1312094E+21
1.5676760E+0 1.1227046E+21
1.5537217E+0 1.1150881E+21
1.5396602E+0 1.1282144E+21
1.5257816E+0 1.1557131E+21
1.5121373E+0 1.1386754E+21
1.4975841E+0 1.1302297E+21
1.4834658E+0 1.1269457E+21
1.4685434E+0 1.1076960E+21
1.4536284E+0 1.1320006E+21
1.4390503E+0 1.1298893E+21
1.4237701E+0 1.1351344E+21
1.4090240E+0 1.1206087E+21
1.3930168E+0 1.1326061E+21
1.3782745E+0 1.1503045E+21
1.3623899E+0 1.1215887E+21
1.3465106E+0 1.0960506E+21
1.3294886E+0 1.1234361E+21
1.3140331E+0 1.1465136E+21
1.2972553E+0 1.1167045E+21
1.2805290E+0 1.1310548E+21
1.2637428E+0 1.1183898E+21
1.2461770E+0 1.1273057E+21
1.2292009E+0 1.1175969E+21
1.2108253E+0 1.1032271E+21
1.1928723E+0 1.1262722E+21
1.1746948E+0 1.1145086E+21
1.1557875E+0 1.1082434E+21
1.1368007E+0 1.1205449E+21
1.1176825E+0 1.1220095E+21
1.0980885E+0 1.1146291E+21
1.0780184E+0 1.1079270E+21
1.0574409E+0 1.1172052E+21
1.0369350E+0 1.1101017E+21
1.0152515E+0 1.1104823E+21
9.9389065E-1 1.1135244E+21
9.7136959E-1 1.1034086E+21
9.4860037E-1 1.1099755E+21
9.2525856E-1 1.1063276E+21
9.0116525E-1 1.1090413E+21
8.7668367E-1 1.1151572E+21
