N x
1.4827816E+0 1.3899301E+21
1.4709592E+0 1.3268051E+21
1.4579019E+0 1.3281735E+21
1.4459022E+0 1.3601670E+21
1.4332164E+0 1.3352037E+21
1.4205387E+0 1.3361008E+21
1.4076416E+0 1.3548610E+21
1.3950920E+0 1.3805067E+21
1.3824391E+0 1.3391254E+21
1.3688651E+0 1.3054102E+21
1.3552769E+0 1.3617649E+21
1.3425746E+0 1.3601955E+21
1.3286866E+0 1.3490919E+21
1.3155045E+0 1.3589554E+21
1.3015282E+0 1.3555622E+21
1.2879987E+0 1.3284294E+21
1.2731464E+0 1.3154508E+21
1.2590258E+0 1.3710275E+21
1.2450295E+0 1.3562121E+21
1.2302720E+0 1.3413460E+21
1.2156185E+0 1.3533587E+21
1.2007670E+0 1.3480719E+21
1.1856303E+0 1.3550239E+21
1.1705561E+0 1.3369918E+21
1.1546053E+0 1.3163468E+21
1.1386207E+0 1.3139890E+21
1.1221570E+0 1.3103128E+21
1.1056097E+0 1.3010952E+21
1.0884059E+0 1.3365801E+21
1.0722615E+0 1.3548459E+21
1.0549779E+0 1.2965049E+21
1.0367601E+0 1.2957925E+21
1.0188543E+0 1.3263165E+21
1.0008403E+0 1.2980099E+21
9.8146708E-1 1.3051076E+21
9.6296500E-1 1.2868988E+21
9.4225557E-1 1.2677389E+21
9.2234998E-1 1.2870364E+21
9.0134431E-1 1.2755187E+21
8.8012750E-1 1.2771485E+21
8.5814545E-1 1.2702355E+21
