N x
1.5686280E+0 1.2734965E+21
1.5564321E+0 1.1439646E+21
1.5413425E+0 1.0548061E+21
1.5265816E+0 1.1467998E+21
1.5136346E+0 1.2283303E+21
1.5004741E+0 1.0868583E+21
1.4838376E+0 1.1337353E+21
1.4716657E+0 1.2102305E+21
1.4565587E+0 1.0990026E+21
1.4413435E+0 1.1262020E+21
1.4266632E+0 1.0680410E+21
1.4094616E+0 1.0881436E+21
1.3950476E+0 1.1251698E+21
1.3785164E+0 1.1935529E+21
1.3655864E+0 1.2982593E+21
1.3511238E+0 1.1674723E+21
1.3347951E+0 1.1799383E+21
1.3203278E+0 1.1558060E+21
1.3029544E+0 1.0768273E+21
1.2857363E+0 1.0735952E+21
1.2677820E+0 1.1032566E+21
1.2510515E+0 1.1600450E+21
1.2343380E+0 1.1666702E+21
1.2173431E+0 1.0933636E+21
1.1978339E+0 1.1122311E+21
1.1809514E+0 1.2022147E+21
1.1636411E+0 1.1251052E+21
1.1438386E+0 1.0985272E+21
1.1250306E+0 1.1283634E+21
1.1055932E+0 1.1182504E+21
1.0857649E+0 1.1449073E+21
1.0665595E+0 1.1376103E+21
1.0457315E+0 1.1573473E+21
1.0264859E+0 1.1702312E+21
1.0052871E+0 1.1374620E+21
9.8403824E-1 1.1240393E+21
9.6137444E-1 1.0878124E+21
9.3760011E-1 1.1150385E+21
9.1497675E-1 1.1407727E+21
8.9106650E-1 1.1382982E+21
8.6712341E-1 1.1529869E+21
