N x
1.3401466E+0 1.5094445E+21
1.3280955E+0 1.5315471E+21
1.3162866E+0 1.5074659E+21
1.3036267E+0 1.4813886E+21
1.2911552E+0 1.5303877E+21
1.2790668E+0 1.5483283E+21
1.2666436E+0 1.5365425E+21
1.2541273E+0 1.5149213E+21
1.2410914E+0 1.5261608E+21
1.2285068E+0 1.5254802E+21
1.2151844E+0 1.5238487E+21
1.2023004E+0 1.5507575E+21
1.1891492E+0 1.5103913E+21
1.1752684E+0 1.5101988E+21
1.1618077E+0 1.5481669E+21
1.1482829E+0 1.5210710E+21
1.1340097E+0 1.5013904E+21
1.1197759E+0 1.5283125E+21
1.1056497E+0 1.5223839E+21
1.0909326E+0 1.5168953E+21
1.0763208E+0 1.5201961E+21
1.0612625E+0 1.4940072E+21
1.0457013E+0 1.4890856E+21
1.0300913E+0 1.5117119E+21
1.0145329E+0 1.5214810E+21
9.9864212E-1 1.5107173E+21
9.8235454E-1 1.4982940E+21
9.6565873E-1 1.4911502E+21
9.4864152E-1 1.5054232E+21
9.3167285E-1 1.5019194E+21
9.1394082E-1 1.4737031E+21
8.9562485E-1 1.4795632E+21
8.7731311E-1 1.4944963E+21
8.5859765E-1 1.4728943E+21
8.3891103E-1 1.4727975E+21
8.1931618E-1 1.4620731E+21
7.9835915E-1 1.4484772E+21
7.7734254E-1 1.4499491E+21
7.5526669E-1 1.4317321E+21
7.3243432E-1 1.4256087E+21
7.0875606E-1 1.4223265E+21
