x N
1.3922740E+0 1.0291340E+21
1.3752324E+0 1.3056575E+21
1.3653126E+0 1.1785532E+21
1.3449526E+0 1.3744710E+21
1.3391985E+0 1.9538821E+21
1.3263541E+0 1.4211872E+21
1.3134489E+0 1.4975081E+21
1.3016881E+0 1.4019401E+21
1.2868201E+0 1.3387358E+21
1.2735308E+0 1.8722599E+21
1.2665140E+0 1.4106892E+21
1.2462215E+0 1.3755736E+21
1.2383409E+0 1.5858961E+21
1.2214162E+0 1.4211061E+21
1.2104461E+0 1.6001431E+21
1.1963244E+0 1.4206604E+21
1.1818841E+0 1.2417902E+21
1.1631938E+0 1.6815121E+21
1.1572036E+0 1.9260249E+21
1.1413233E+0 1.3836574E+21
1.1264826E+0 1.4457066E+21
1.1115183E+0 1.5008844E+21
1.0973994E+0 1.5580277E+21
1.0831286E+0 1.2697295E+21
1.0619950E+0 1.2437282E+21
1.0464785E+0 1.6562766E+21
1.0340329E+0 1.5767587E+21
1.0166376E+0 1.2988340E+21
9.9723876E-1 1.7064985E+21
9.8826485E-1 1.6549576E+21
9.6738255E-1 1.2293593E+21
9.4747284E-1 1.6374626E+21
9.3624043E-1 1.5643033E+21
9.1413861E-1 1.3381139E+21
8.9666112E-1 1.5336313E+21
