x N
1.3345667E+0 1.9666861E+21
1.3252882E+0 1.3738262E+21
1.3078261E+0 1.3855494E+21
1.2985867E+0 1.7892130E+21
1.2869165E+0 1.4604123E+21
1.2727362E+0 1.7580898E+21
1.2652821E+0 1.7652215E+21
1.2509458E+0 1.2821664E+21
1.2350014E+0 1.4706538E+21
1.2242787E+0 1.6751122E+21
1.2113125E+0 1.6289887E+21
1.1996946E+0 1.6374265E+21
1.1865892E+0 1.5112790E+21
1.1726186E+0 1.5148619E+21
1.1592727E+0 1.6689783E+21
1.1475500E+0 1.6744826E+21
1.1339934E+0 1.4398767E+21
1.1177894E+0 1.4466203E+21
1.1040097E+0 1.5374702E+21
1.0891808E+0 1.5924017E+21
1.0760469E+0 1.5593325E+21
1.0602177E+0 1.5355243E+21
1.0462593E+0 1.6899746E+21
1.0327733E+0 1.4550974E+21
1.0138766E+0 1.4439934E+21
9.9969750E-1 1.7390839E+21
9.8596506E-1 1.6333615E+21
9.6951710E-1 1.5539299E+21
9.5375964E-1 1.5676783E+21
9.3703875E-1 1.4925744E+21
9.1903203E-1 1.4553149E+21
9.0074354E-1 1.5054050E+21
8.8325342E-1 1.5947902E+21
8.6629662E-1 1.6224943E+21
8.4870893E-1 1.6091484E+21
