T nFsrh nFBsrh dnsrh nF nFB dn
290 1.154533394E+00 1.131148851E+00 2.338454300E-02 1.154510194E+00 1.131124968E+00 2.338522600E-02
295 1.152006525E+00 1.136985429E+00 1.502109600E-02 1.151829089E+00 1.136954312E+00 1.487477700E-02
300 1.153957567E+00 1.142462758E+00 1.149480900E-02 1.153920081E+00 1.142422239E+00 1.149784200E-02
305 1.147235371E+00 1.145161578E+00 2.073793000E-03 1.147193393E+00 1.145008919E+00 2.184474000E-03
310 1.131176940E+00 1.143979790E+00 -1.280285000E-02 1.131114020E+00 1.143842299E+00 -1.272827900E-02
315 1.114199968E+00 1.146548067E+00 -3.234809900E-02 1.114142440E+00 1.146474811E+00 -3.233237100E-02
320 1.091037619E+00 1.144786782E+00 -5.374916300E-02 1.091000473E+00 1.144679274E+00 -5.367880100E-02
325 1.059972670E+00 1.124982935E+00 -6.501026500E-02 1.059909397E+00 1.124888107E+00 -6.497871000E-02
330 1.013330186E+00 1.093095490E+00 -7.976530400E-02 1.007515141E+00 1.092994839E+00 -8.547969800E-02
335 1.006971149E+00 1.070497333E+00 -6.352618400E-02 1.006951938E+00 1.070434711E+00 -6.348277300E-02
340 1.006971019E+00 1.009619810E+00 -2.648791000E-03 1.006959685E+00 1.009500663E+00 -2.540978000E-03
