T nFsrh nFBsrh dnsrh nF nFB dn
290 1.16316255E+00 1.13527232E+00 2.789023000E-02 1.16316255E+00 1.13527232E+00 2.789023000E-02
295 1.163405474E+00 1.140286360E+00 2.311911400E-02 1.163403828E+00 1.1408976E+00 2.250622800E-02
300 1.168752900E+00 1.146260021E+00 2.249287900E-02 1.168750738E+00 1.146257938E+00 2.249280000E-02
305 1.173110521E+00 1.152269366E+00 2.084115500E-02 1.173107636E+00 1.152266560E+00 2.084107600E-02
310 1.175811798E+00 1.157356435E+00 1.845536300E-02 1.175807978E+00 1.157352606E+00 1.845537200E-02
315 1.152137421E+00 1.161468379E+00 -9.330958000E-03 1.152112990E+00 1.161462993E+00 -9.350003000E-03
320 1.132795922E+00 1.150929006E+00 -1.813308400E-02 1.132792913E+00 1.150908361E+00 -1.811544800E-02
325 1.118840017E+00 1.132573789E+00 -1.373377200E-02 1.118829025E+00 1.132567945E+00 -1.373892000E-02
330 1.093934102E+00 1.116989344E+00 -2.305524200E-02 1.093923242E+00 1.116967539E+00 -2.304429700E-02
335 1.016115207E+00 1.088492324E+00 -7.237711700E-02 1.016106196E+00 1.088472462E+00 -7.236626600E-02
340 1.014956829E+00 1.061684034E+00 -4.672720500E-02 1.014951599E+00 1.061662777E+00 -4.671117800E-02
