6.000E-2 7.362E+7 6.393E+7 9.685E+6 8.070E-25 6.729E-107
6.289E-2 9.420E+7 7.288E+7 2.132E+7 2.978E-23 6.748E-104
6.579E-2 1.183E+8 8.232E+7 3.594E+7 1.002E-21 6.166E-101
6.868E-2 1.385E+8 9.214E+7 4.639E+7 3.071E-20 5.136E-98
7.157E-2 1.481E+8 1.022E+8 4.585E+7 8.581E-19 3.899E-95
7.447E-2 1.470E+8 1.123E+8 3.470E+7 2.185E-17 2.698E-92
7.736E-2 1.424E+8 1.223E+8 2.011E+7 5.072E-16 1.701E-89
8.025E-2 1.410E+8 1.320E+8 8.924E+6 1.073E-14 9.777E-87
8.315E-2 1.442E+8 1.412E+8 3.032E+6 2.068E-13 5.121E-84
8.604E-2 1.504E+8 1.496E+8 7.889E+5 3.635E-12 2.445E-81
8.893E-2 1.573E+8 1.571E+8 1.572E+5 5.821E-11 1.064E-78
9.183E-2 1.635E+8 1.635E+8 2.397E+4 8.497E-10 4.219E-76
9.472E-2 1.686E+8 1.686E+8 2.800E+3 1.130E-8 1.525E-73
9.761E-2 1.723E+8 1.723E+8 2.505E+2 1.371E-7 5.023E-71
1.005E-1 1.744E+8 1.744E+8 1.715E+1 1.515E-6 1.508E-68
1.034E-1 1.750E+8 1.750E+8 8.995E-1 1.525E-5 4.127E-66
1.063E-1 1.740E+8 1.740E+8 3.612E-2 1.400E-4 1.029E-63
1.092E-1 1.714E+8 1.714E+8 1.111E-3 1.172E-3 2.340E-61
1.121E-1 1.673E+8 1.673E+8 2.615E-5 8.934E-3 4.848E-59
1.150E-1 1.619E+8 1.619E+8 4.714E-7 6.209E-2 9.153E-57
1.179E-1 1.552E+8 1.552E+8 6.507E-9 3.933E-1 1.575E-54
1.208E-1 1.474E+8 1.474E+8 6.877E-11 2.270E+0 2.471E-52
1.237E-1 1.387E+8 1.387E+8 5.566E-13 1.195E+1 3.532E-50
1.265E-1 1.294E+8 1.294E+8 3.450E-15 5.729E+1 4.602E-48
1.294E-1 1.196E+8 1.196E+8 1.637E-17 2.504E+2 5.465E-46
1.323E-1 1.095E+8 1.095E+8 5.948E-20 9.975E+2 5.915E-44
1.352E-1 9.941E+7 9.940E+7 1.655E-22 3.621E+3 5.834E-42
1.381E-1 8.941E+7 8.939E+7 3.526E-25 1.198E+4 5.245E-40
1.410E-1 7.970E+7 7.966E+7 5.752E-28 3.614E+4 4.298E-38
1.439E-1 7.045E+7 7.035E+7 7.185E-31 9.934E+4 3.210E-36
1.468E-1 6.181E+7 6.156E+7 6.872E-34 2.489E+5 2.185E-34
1.497E-1 5.395E+7 5.338E+7 5.033E-37 5.683E+5 1.355E-32
1.526E-1 4.705E+7 4.586E+7 2.823E-40 1.183E+6 7.663E-31
1.555E-1 4.129E+7 3.905E+7 1.212E-43 2.243E+6 3.949E-29
1.584E-1 3.682E+7 3.295E+7 3.986E-47 3.877E+6 1.855E-27
