fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
006_340 006_340.dat 340 34.1 1.000000000E+00 6.121692899E+02 1.062099639E-12 1.000000000E+20 1.242513167E+00 1.070292987E-13 2.163025111E-03 
006_340_SRH 006_340_srh.dat 340 34.1 1.000000000E+00 1.110574165E+03 9.817560077E-13 1.000000000E+20 1.342632151E+00 1.020114034E-13 6.120376572E-03 
011_340 011_340.dat 340 34.1 1.000000000E+00 1.384256597E+02 5.773639513E-12 1.000000000E+20 1.310896961E+00 6.891636667E-13 4.514950652E-03 
011_340_SRH 011_340_srh.dat 340 34.1 1.000000000E+00 1.519995458E+02 5.693461239E-12 1.000000000E+20 1.328343053E+00 6.833622537E-13 5.792626586E-03 
013_340 013_340.dat 340 34.1 1.000000000E+00 6.313560113E+01 1.043087433E-11 1.000000000E+20 1.310931674E+00 1.480647335E-12 4.566289218E-03 
013_340_SRH 013_340_srh.dat 340 34.1 1.000000000E+00 6.592387547E+01 1.033785667E-11 1.000000000E+20 1.308245764E+00 1.479281589E-12 5.191341689E-03 
017_340 017_340.dat 340 34.1 1.000000000E+00 1.482520909E+01 2.625553543E-11 1.000000000E+20 1.236532798E+00 6.708513567E-12 9.718645816E-04 
017_340_SRH 017_340_srh.dat 340 34.1 1.000000000E+00 1.499514292E+01 2.619348818E-11 1.000000000E+20 1.240518934E+00 6.709716983E-12 1.026936499E-03 
019_340 019_340.dat 340 34.1 1.000000000E+00 1.076707340E+01 3.814048682E-11 1.000000000E+20 1.203093075E+00 1.428651249E-11 1.025636785E-03 
019_340_SRH 019_340_srh.dat 340 34.1 1.000000000E+00 1.082319042E+01 3.805367878E-11 1.000000000E+20 1.203122899E+00 1.428493553E-11 1.008224919E-03 
