T d154 d184 d214 d244
d 150 180 210 240
290 2.356149600E-02 2.240275800E-02 2.304186600E-02 2.296992300E-02
295 2.239852600E-02 2.105707800E-02 2.145516000E-02 2.097809400E-02
300 2.015065900E-02 1.828403900E-02 1.819232300E-02 1.749951000E-02
305 1.491596200E-02 1.208795100E-02 1.108845400E-02 9.409488000E-03
310 4.361560000E-03 -2.037280000E-04 -2.909414000E-03 -5.937123000E-03
315 -1.579602100E-02 -2.348269400E-02 -2.926312000E-02 -3.485688800E-02
320 -5.306751000E-02 -6.593319300E-02 -7.642145400E-02 -8.628510100E-02
325 -1.154808820E-01 -1.354063360E-01 -1.518909230E-01 -1.667287400E-01
330 -1.823855280E-01 -1.759910260E-01 -1.700926520E-01 -1.641707560E-01
335 -1.564187970E-01 -1.456037190E-01 -1.356524870E-01 -1.260795030E-01
340 -1.023088300E-01 -8.410753000E-02 -6.777397000E-02 -5.261907300E-02
