T d154 d184 d214 d244
d 150 180 210 240
290 2.918638900E-02 2.954623400E-02 2.967770400E-02 2.908324100E-02
295 2.919448600E-02 2.953333400E-02 2.973192000E-02 2.920438700E-02
300 2.928885100E-02 2.962151600E-02 2.983725200E-02 2.931725500E-02
305 2.955242100E-02 2.983542400E-02 2.964142700E-02 2.955538700E-02
310 2.918158000E-02 2.932732100E-02 2.899691900E-02 2.880445400E-02
315 2.788525200E-02 2.781558200E-02 2.723535400E-02 2.680229400E-02
320 2.524903200E-02 2.475832800E-02 2.380634100E-02 2.289988800E-02
325 1.934484600E-02 1.785103200E-02 1.598603400E-02 1.419099300E-02
330 8.091955000E-03 4.869708000E-03 2.868990000E-04 -1.841460000E-03
335 -1.152930900E-02 -1.756344600E-02 -2.456950900E-02 -2.897818700E-02
340 -4.536738800E-02 -5.561112900E-02 -6.616304000E-02 -7.371156700E-02
