fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00L1 8:39 297.7 38.95 1.000E+000 1.022E+000 2.039E-006 1.898E+004 2.675E+000 1.670E-008 1.443E-004 2.149E-001 1.443E-004 1.316E-005 4.243E-001 1.363E-001 9.645E-005 1.559E-003 
00L2 9:1 299.3 38.74 1.000E+000 1.064E+000 1.904E-006 1.790E+004 2.665E+000 1.785E-008 1.453E-004 2.109E-001 1.452E-004 1.288E-005 4.205E-001 1.333E-001 9.657E-005 1.707E-003 
00L3 9:18 301.7 38.43 1.000E+000 1.134E+000 1.992E-006 1.634E+004 2.651E+000 1.973E-008 1.444E-004 2.040E-001 1.444E-004 1.219E-005 4.138E-001 1.282E-001 9.499E-005 1.923E-003 
00L4 10:13 303.2 38.24 1.000E+000 1.148E+000 1.962E-006 1.542E+004 2.643E+000 2.084E-008 1.453E-004 2.001E-001 1.453E-004 1.191E-005 4.099E-001 1.252E-001 9.508E-005 1.871E-003 
00L5 10:30 305.4 37.96 1.000E+000 1.163E+000 2.023E-006 1.413E+004 2.619E+000 2.308E-008 1.460E-004 1.945E-001 1.460E-004 1.150E-005 4.051E-001 1.211E-001 9.492E-005 1.317E-003 
00L6 10:53 307.7 37.68 1.000E+000 1.176E+000 1.970E-006 1.286E+004 2.609E+000 2.477E-008 1.462E-004 1.875E-001 1.462E-004 1.091E-005 3.982E-001 1.159E-001 9.409E-005 1.138E-003 
00L7 11:9 309.7 37.44 1.000E+000 1.182E+000 2.004E-006 1.182E+004 2.596E+000 2.668E-008 1.469E-004 1.822E-001 1.468E-004 1.051E-005 3.930E-001 1.121E-001 9.369E-005 2.274E-003 
00L8 11:30 312 37.16 1.000E+000 1.205E+000 1.919E-006 1.070E+004 2.589E+000 2.865E-008 1.470E-004 1.755E-001 1.469E-004 9.957E-006 3.862E-001 1.072E-001 9.280E-005 1.053E-003 
00L9 11:46 314.9 36.82 1.000E+000 1.115E+000 2.028E-006 9.417E+003 2.570E+000 3.161E-008 1.479E-004 1.675E-001 1.478E-004 9.371E-006 3.785E-001 1.015E-001 9.223E-005 1.591E-003 
0L10 12:7 317.3 36.54 1.000E+000 1.155E+000 1.878E-006 8.451E+003 2.577E+000 3.304E-008 1.489E-004 1.602E-001 1.489E-004 8.839E-006 3.706E-001 9.620E-002 9.179E-005 3.988E-003 
0L11 12:22 319.4 36.3 1.000E+000 1.168E+000 1.857E-006 7.680E+003 2.569E+000 3.495E-008 1.496E-004 1.541E-001 1.495E-004 8.404E-006 3.647E-001 9.190E-002 9.135E-005 2.371E-003 
0L12 12:45 321.6 36.05 1.000E+000 1.105E+000 1.829E-006 6.946E+003 2.552E+000 3.687E-008 1.493E-004 1.465E-001 1.492E-004 7.827E-006 3.581E-001 8.680E-002 9.007E-005 1.166E-003 
0L13 13:1 324.4 35.74 1.000E+000 1.181E+000 1.895E-006 6.122E+003 2.556E+000 3.977E-008 1.500E-004 1.395E-001 1.499E-004 7.331E-006 3.504E-001 8.190E-002 8.940E-005 1.772E-003 
0L14 13:20 326.3 35.53 1.000E+000 1.182E+000 1.930E-006 5.633E+003 2.554E+000 4.156E-008 1.508E-004 1.344E-001 1.507E-004 6.991E-006 3.454E-001 7.830E-002 8.917E-005 1.233E-003 
0L15 13:37 327.9 35.36 1.000E+000 1.175E+000 1.964E-006 5.265E+003 2.558E+000 4.255E-008 1.502E-004 1.290E-001 1.501E-004 6.591E-006 3.403E-001 7.470E-002 8.811E-005 1.023E-002 
0L16 13:57 329.6 35.18 1.000E+000 1.211E+000 1.920E-006 4.918E+003 2.564E+000 4.366E-008 1.508E-004 1.242E-001 1.507E-004 6.283E-006 3.357E-001 7.150E-002 8.775E-005 1.366E-003 
0L17 14:11 332.1 34.91 1.000E+000 1.201E+000 1.959E-006 4.489E+003 2.563E+000 4.609E-008 1.509E-004 1.175E-001 1.508E-004 5.845E-006 3.298E-001 6.710E-002 8.697E-005 1.750E-003 
