N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.195336723E+00 1.193719453E+00 1.192379188E+00 1.191116482E+00
1.600000000E+01 1.237272120E+00 1.236687687E+00 1.236611898E+00 1.236444416E+00
1.700000000E+01 1.279253515E+00 1.279285507E+00 1.279011259E+00 1.279029139E+00
1.549996187E+01 1.217987902E+00 1.216823029E+00 1.216187586E+00 1.215530303E+00
1.649996187E+01 1.250157526E+00 1.249663750E+00 1.249824682E+00 1.249892231E+00
1.674996808E+01 1.261317360E+00 1.261223796E+00 1.260984670E+00 1.261168484E+00
1.624993176E+01 1.243796895E+00 1.243440725E+00 1.243585867E+00 1.243602596E+00
1.574996808E+01 1.227669545E+00 1.226748402E+00 1.226433986E+00 1.226153560E+00
1.524993176E+01 1.210175969E+00 1.208698512E+00 1.207602728E+00 1.206708441E+00
