N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+17 315 3.800E-4 3.589618E+1 1.685750E+1 5.760200E-1 8.152800E+1
1.468000E+10 1.000E+17 315 3.800E-4 3.566781E+1 1.672930E+1 5.755980E-1 8.148580E+1
2.154000E+10 1.000E+17 315 3.800E-4 3.537255E+1 1.657220E+1 5.750440E-1 8.147260E+1
3.162000E+10 1.000E+17 315 3.800E-4 3.500491E+1 1.637650E+1 5.743420E-1 8.145590E+1
4.642000E+10 1.000E+17 315 3.800E-4 3.456531E+1 1.614250E+1 5.734780E-1 8.143530E+1
6.813000E+10 1.000E+17 315 3.800E-4 3.405972E+1 1.587290E+1 5.724470E-1 8.141060E+1
1.000000E+11 1.000E+17 315 3.800E-4 3.349689E+1 1.557220E+1 5.712430E-1 8.138140E+1
1.468000E+11 1.000E+17 315 3.800E-4 3.288462E+1 1.524410E+1 5.698490E-1 8.134840E+1
2.154000E+11 1.000E+17 315 3.800E-4 3.222768E+1 1.489070E+1 5.681870E-1 8.131950E+1
3.162000E+11 1.000E+17 315 3.800E-4 3.152789E+1 1.451260E+1 5.663200E-1 8.128120E+1
4.642000E+11 1.000E+17 315 3.800E-4 3.078541E+1 1.410390E+1 5.642320E-1 8.119650E+1
6.813000E+11 1.000E+17 315 3.800E-4 2.999992E+1 1.367720E+1 5.619040E-1 8.113610E+1
1.000000E+12 1.000E+17 315 3.800E-4 2.917132E+1 1.322700E+1 5.592770E-1 8.107360E+1
1.468000E+12 1.000E+17 315 3.800E-4 2.830005E+1 1.275360E+1 5.562840E-1 8.101190E+1
2.154000E+12 1.000E+17 315 3.800E-4 2.738732E+1 1.225210E+1 5.530390E-1 8.089210E+1
3.162000E+12 1.000E+17 315 3.800E-4 2.643527E+1 1.173680E+1 5.494950E-1 8.079800E+1
4.642000E+12 1.000E+17 315 3.800E-4 2.544702E+1 1.120420E+1 5.455280E-1 8.070960E+1
6.813000E+12 1.000E+17 315 3.800E-4 2.442668E+1 1.065160E+1 5.413370E-1 8.055330E+1
1.000000E+13 1.000E+17 315 3.800E-4 2.337938E+1 1.009430E+1 5.367420E-1 8.044100E+1
1.468000E+13 1.000E+17 315 3.800E-4 2.231118E+1 9.525300E+0 5.319070E-1 8.026390E+1
2.154000E+13 1.000E+17 315 3.800E-4 2.122895E+1 8.959300E+0 5.267200E-1 8.012470E+1
3.162000E+13 1.000E+17 315 3.800E-4 2.014026E+1 8.391300E+0 5.213240E-1 7.991990E+1
4.642000E+13 1.000E+17 315 3.800E-4 1.905319E+1 7.835000E+0 5.155840E-1 7.975730E+1
6.813000E+13 1.000E+17 315 3.800E-4 1.797608E+1 7.286100E+0 5.097160E-1 7.951930E+1
1.000000E+14 1.000E+17 315 3.800E-4 1.691731E+1 6.757500E+0 5.035160E-1 7.933070E+1
