N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+17 315 3.800E-4 3.639140E+1 1.712180E+1 5.769540E-1 8.154710E+1
1.468000E+10 1.000E+17 315 3.800E-4 3.635234E+1 1.710100E+1 5.768850E-1 8.154560E+1
2.154000E+10 1.000E+17 315 3.800E-4 3.629621E+1 1.707130E+1 5.767870E-1 8.154340E+1
3.162000E+10 1.000E+17 315 3.800E-4 3.621626E+1 1.702880E+1 5.766460E-1 8.154020E+1
4.642000E+10 1.000E+17 315 3.800E-4 3.610385E+1 1.696920E+1 5.764470E-1 8.153570E+1
6.813000E+10 1.000E+17 315 3.800E-4 3.594858E+1 1.688680E+1 5.761700E-1 8.152930E+1
1.000000E+11 1.000E+17 315 3.800E-4 3.573910E+1 1.677550E+1 5.757930E-1 8.152040E+1
1.468000E+11 1.000E+17 315 3.800E-4 3.546484E+1 1.662310E+1 5.752920E-1 8.147520E+1
2.154000E+11 1.000E+17 315 3.800E-4 3.511856E+1 1.643910E+1 5.746470E-1 8.145910E+1
3.162000E+11 1.000E+17 315 3.800E-4 3.469864E+1 1.621580E+1 5.738420E-1 8.143920E+1
4.642000E+11 1.000E+17 315 3.800E-4 3.420967E+1 1.595550E+1 5.728710E-1 8.141510E+1
6.813000E+11 1.000E+17 315 3.800E-4 3.366022E+1 1.566250E+1 5.717290E-1 8.138670E+1
1.000000E+12 1.000E+17 315 3.800E-4 3.305907E+1 1.534090E+1 5.704070E-1 8.135340E+1
1.468000E+12 1.000E+17 315 3.800E-4 3.241218E+1 1.499370E+1 5.688360E-1 8.132280E+1
2.154000E+12 1.000E+17 315 3.800E-4 3.172222E+1 1.462180E+1 5.670400E-1 8.128720E+1
3.162000E+12 1.000E+17 315 3.800E-4 3.098969E+1 1.421930E+1 5.650280E-1 8.120640E+1
4.642000E+12 1.000E+17 315 3.800E-4 3.021430E+1 1.379830E+1 5.627810E-1 8.114720E+1
6.813000E+12 1.000E+17 315 3.800E-4 2.939580E+1 1.335390E+1 5.602770E-1 8.108100E+1
1.000000E+13 1.000E+17 315 3.800E-4 2.853446E+1 1.288610E+1 5.573740E-1 8.102230E+1
1.468000E+13 1.000E+17 315 3.800E-4 2.763130E+1 1.239000E+1 5.542030E-1 8.090940E+1
2.154000E+13 1.000E+17 315 3.800E-4 2.668820E+1 1.187860E+1 5.507650E-1 8.081260E+1
3.162000E+13 1.000E+17 315 3.800E-4 2.570801E+1 1.134960E+1 5.468950E-1 8.072520E+1
4.642000E+13 1.000E+17 315 3.800E-4 2.469463E+1 1.079970E+1 5.427560E-1 8.057550E+1
6.813000E+13 1.000E+17 315 3.800E-4 2.365292E+1 1.024340E+1 5.382790E-1 8.045470E+1
1.000000E+14 1.000E+17 315 3.800E-4 2.258873E+1 9.674800E+0 5.334600E-1 8.028740E+1
