N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 3.866107500E-02 3.644588600E-02 3.573302500E-02 3.668400700E-02 3.939462900E-02 4.391982600E-02 5.022455500E-02 5.818365500E-02 6.759166500E-02 7.793499100E-02 8.870913700E-02
1.016672606E+01 3.304619100E-02 3.052184500E-02 2.914167000E-02 2.905738300E-02 3.036812500E-02 3.314488800E-02 3.739345600E-02 4.306543800E-02 5.005209100E-02 5.801639500E-02 6.661615500E-02
1.033324570E+01 2.784987400E-02 2.534415600E-02 2.368306000E-02 2.300383300E-02 2.339931100E-02 2.494024900E-02 2.764734300E-02 3.151079100E-02 3.647631100E-02 4.232897800E-02 4.884801300E-02
1.049996187E+01 2.299661800E-02 2.072167000E-02 1.905077400E-02 1.810431000E-02 1.796515100E-02 1.869721000E-02 2.032421800E-02 2.285324500E-02 2.625759500E-02 3.040118700E-02 3.514487900E-02
1.066670514E+01 1.854068100E-02 1.660551500E-02 1.508911700E-02 1.409370500E-02 1.369075900E-02 1.393524300E-02 1.484931000E-02 1.644606600E-02 1.871214900E-02 2.156079100E-02 2.490480200E-02
1.083333839E+01 1.459191100E-02 1.302518200E-02 1.174028200E-02 1.082115200E-02 1.032754100E-02 1.030526200E-02 1.077346500E-02 1.174645500E-02 1.321712400E-02 1.512977700E-02 1.742977200E-02
1.100000000E+01 1.124277200E-02 1.002059200E-02 8.982581000E-03 8.195619000E-03 7.708308000E-03 7.557938000E-03 7.760534000E-03 8.329505000E-03 9.260967000E-03 1.051898300E-02 1.206946700E-02
1.116672606E+01 8.524890000E-03 7.596710000E-03 6.784950000E-03 6.141651000E-03 5.705522000E-03 5.506413000E-03 5.557575000E-03 5.870861000E-03 6.444156000E-03 7.254448000E-03 8.280678000E-03
1.133324570E+01 6.403567000E-03 5.711431000E-03 5.089646000E-03 4.578031000E-03 4.207045000E-03 4.000365000E-03 3.968982000E-03 4.123107000E-03 4.461744000E-03 4.970419000E-03 5.636442000E-03
1.149996187E+01 4.797886000E-03 4.287853000E-03 3.817320000E-03 3.416451000E-03 3.109076000E-03 2.913968000E-03 2.840342000E-03 2.896969000E-03 3.083633000E-03 3.391521000E-03 3.813371000E-03
1.166670514E+01 3.607682000E-03 3.234790000E-03 2.881093000E-03 2.569291000E-03 2.318009000E-03 2.142202000E-03 2.049708000E-03 2.048136000E-03 2.137844000E-03 2.313753000E-03 2.572103000E-03
1.183333839E+01 2.734788000E-03 2.463917000E-03 2.199230000E-03 1.957711000E-03 1.753904000E-03 1.599777000E-03 1.502089000E-03 1.467557000E-03 1.496941000E-03 1.587627000E-03 1.738012000E-03
1.200000000E+01 2.094961000E-03 1.899626000E-03 1.702528000E-03 1.516258000E-03 1.352143000E-03 1.219768000E-03 1.125009000E-03 1.073836000E-03 1.067306000E-03 1.104421000E-03 1.184833000E-03
1.216672606E+01 1.622083000E-03 1.482575000E-03 1.336850000E-03 1.194143000E-03 1.063177000E-03 9.516060000E-04 8.644920000E-04 8.071740000E-04 7.809280000E-04 7.857400000E-04 8.219930000E-04
1.233324570E+01 1.267536000E-03 1.169191000E-03 1.062530000E-03 9.542230000E-04 8.509190000E-04 7.586330000E-04 6.816690000E-04 6.247650000E-04 5.893070000E-04 5.759200000E-04 5.853670000E-04
1.249996187E+01 9.972220000E-04 9.290850000E-04 8.520370000E-04 7.708320000E-04 6.904580000E-04 6.155470000E-04 5.496810000E-04 4.970070000E-04 4.589360000E-04 4.364500000E-04 4.305270000E-04
1.266670514E+01 7.878510000E-04 7.417240000E-04 6.869950000E-04 6.269900000E-04 5.653970000E-04 5.057190000E-04 4.508450000E-04 4.043380000E-04 3.675450000E-04 3.416330000E-04 3.276880000E-04
1.283333839E+01 6.235820000E-04 5.933530000E-04 5.553000000E-04 5.117250000E-04 4.653030000E-04 4.186310000E-04 3.739780000E-04 3.343270000E-04 3.009130000E-04 2.749410000E-04 2.575410000E-04
1.300000000E+01 4.934720000E-04 4.745990000E-04 4.488830000E-04 4.178930000E-04 3.835500000E-04 3.477340000E-04 3.121720000E-04 2.793130000E-04 2.502220000E-04 2.260750000E-04 2.079610000E-04
