N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+15 295 2.300E-4 2.925554E-1 2.896750E+1 4.929840E-1 8.033980E+1
1.468000E+10 5.623E+15 295 2.300E-4 2.919480E-1 2.887270E+1 4.924980E-1 8.032270E+1
2.154000E+10 5.623E+15 295 2.300E-4 2.910660E-1 2.873620E+1 4.918040E-1 8.029850E+1
3.162000E+10 5.623E+15 295 2.300E-4 2.897916E-1 2.854120E+1 4.908240E-1 8.026430E+1
4.642000E+10 5.623E+15 295 2.300E-4 2.879633E-1 2.826550E+1 4.894270E-1 8.022190E+1
6.813000E+10 5.623E+15 295 2.300E-4 2.853666E-1 2.786530E+1 4.874730E-1 8.012550E+1
1.000000E+11 5.623E+15 295 2.300E-4 2.817308E-1 2.734140E+1 4.849250E-1 8.005230E+1
1.468000E+11 5.623E+15 295 2.300E-4 2.767393E-1 2.664800E+1 4.817100E-1 7.995920E+1
2.154000E+11 5.623E+15 295 2.300E-4 2.700659E-1 2.575420E+1 4.776720E-1 7.985650E+1
3.162000E+11 5.623E+15 295 2.300E-4 2.614459E-1 2.463040E+1 4.729370E-1 7.967970E+1
4.642000E+11 5.623E+15 295 2.300E-4 2.507764E-1 2.331700E+1 4.675890E-1 7.953950E+1
6.813000E+11 5.623E+15 295 2.300E-4 2.382062E-1 2.181520E+1 4.618230E-1 7.932180E+1
1.000000E+12 5.623E+15 295 2.300E-4 2.241515E-1 2.020100E+1 4.557150E-1 7.910420E+1
1.468000E+12 5.623E+15 295 2.300E-4 2.091922E-1 1.855030E+1 4.495600E-1 7.890040E+1
2.154000E+12 5.623E+15 295 2.300E-4 1.938856E-1 1.689530E+1 4.431870E-1 7.864930E+1
3.162000E+12 5.623E+15 295 2.300E-4 1.786118E-1 1.529580E+1 4.367330E-1 7.843430E+1
4.642000E+12 5.623E+15 295 2.300E-4 1.635460E-1 1.374060E+1 4.301840E-1 7.812180E+1
6.813000E+12 5.623E+15 295 2.300E-4 1.487483E-1 1.224690E+1 4.232500E-1 7.781070E+1
1.000000E+13 5.623E+15 295 2.300E-4 1.342784E-1 1.082620E+1 4.160640E-1 7.751260E+1
1.468000E+13 5.623E+15 295 2.300E-4 1.202539E-1 9.471000E+0 4.085990E-1 7.710080E+1
2.154000E+13 5.623E+15 295 2.300E-4 1.068391E-1 8.203900E+0 4.007760E-1 7.663910E+1
3.162000E+13 5.623E+15 295 2.300E-4 9.420302E-2 7.037600E+0 3.925330E-1 7.612850E+1
4.642000E+13 5.623E+15 295 2.300E-4 8.248502E-2 5.984100E+0 3.839310E-1 7.558430E+1
6.813000E+13 5.623E+15 295 2.300E-4 7.177862E-2 5.037600E+0 3.749310E-1 7.487470E+1
1.000000E+14 5.623E+15 295 2.300E-4 6.212949E-2 4.202500E+0 3.654690E-1 7.403130E+1
