N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 330 1.500E-4 1.015737132E+00 1.018216343E+00
1.468000E+10 1.000E+15 330 1.500E-4 1.016446946E+00 1.018218007E+00
2.154000E+10 1.000E+15 330 1.500E-4 1.016971742E+00 1.018220087E+00
3.162000E+10 1.000E+15 330 1.500E-4 1.017351254E+00 1.018222722E+00
4.642000E+10 1.000E+15 330 1.500E-4 1.017622125E+00 1.018226469E+00
6.813000E+10 1.000E+15 330 1.500E-4 1.017813903E+00 1.018231175E+00
1.000000E+11 1.000E+15 330 1.500E-4 1.017948446E+00 1.018235803E+00
1.468000E+11 1.000E+15 330 1.500E-4 1.018048033E+00 1.018245752E+00
2.154000E+11 1.000E+15 330 1.500E-4 1.018125678E+00 1.018261788E+00
3.162000E+11 1.000E+15 330 1.500E-4 1.018194920E+00 1.018288813E+00
4.642000E+11 1.000E+15 330 1.500E-4 1.018272260E+00 1.018337296E+00
6.813000E+11 1.000E+15 330 1.500E-4 1.018383511E+00 1.018428873E+00
1.000000E+12 1.000E+15 330 1.500E-4 1.018560334E+00 1.018592296E+00
1.468000E+12 1.000E+15 330 1.500E-4 1.018872362E+00 1.018895258E+00
2.154000E+12 1.000E+15 330 1.500E-4 1.019417476E+00 1.019434276E+00
3.162000E+12 1.000E+15 330 1.500E-4 1.026628511E+00 1.026623896E+00
4.642000E+12 1.000E+15 330 1.500E-4 1.053268609E+00 1.053269693E+00
6.813000E+12 1.000E+15 330 1.500E-4 1.076276829E+00 1.076281402E+00
1.000000E+13 1.000E+15 330 1.500E-4 1.094011681E+00 1.094017989E+00
