N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 330 1.500E-4 1.031398958E+00 1.034809695E+00
1.468000E+10 1.000E+15 330 1.500E-4 1.032350384E+00 1.034751484E+00
2.154000E+10 1.000E+15 330 1.500E-4 1.032994005E+00 1.034666534E+00
3.162000E+10 1.000E+15 330 1.500E-4 1.033387128E+00 1.034542898E+00
4.642000E+10 1.000E+15 330 1.500E-4 1.033569925E+00 1.034363667E+00
6.813000E+10 1.000E+15 330 1.500E-4 1.033563018E+00 1.034105343E+00
1.000000E+11 1.000E+15 330 1.500E-4 1.033367353E+00 1.033736160E+00
1.468000E+11 1.000E+15 330 1.500E-4 1.032965429E+00 1.033215030E+00
2.154000E+11 1.000E+15 330 1.500E-4 1.032324559E+00 1.032492571E+00
3.162000E+11 1.000E+15 330 1.500E-4 1.031404602E+00 1.031516976E+00
4.642000E+11 1.000E+15 330 1.500E-4 1.030174350E+00 1.030248962E+00
6.813000E+11 1.000E+15 330 1.500E-4 1.028641073E+00 1.028690245E+00
1.000000E+12 1.000E+15 330 1.500E-4 1.026893785E+00 1.026926019E+00
1.468000E+12 1.000E+15 330 1.500E-4 1.025140933E+00 1.025162125E+00
2.154000E+12 1.000E+15 330 1.500E-4 1.023722157E+00 1.023736364E+00
3.162000E+12 1.000E+15 330 1.500E-4 1.023027012E+00 1.023036964E+00
4.642000E+12 1.000E+15 330 1.500E-4 1.023366010E+00 1.023373463E+00
6.813000E+12 1.000E+15 330 1.500E-4 1.024830578E+00 1.024836581E+00
1.000000E+13 1.000E+15 330 1.500E-4 1.027335395E+00 1.027340516E+00
