N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 315 1.500E-4 1.067105490E+00 1.086684546E+00
1.468000E+10 1.000E+16 315 1.500E-4 1.072347004E+00 1.086756425E+00
2.154000E+10 1.000E+16 315 1.500E-4 1.076472097E+00 1.086861443E+00
3.162000E+10 1.000E+16 315 1.500E-4 1.079638392E+00 1.087014528E+00
4.642000E+10 1.000E+16 315 1.500E-4 1.082057964E+00 1.087237110E+00
6.813000E+10 1.000E+16 315 1.500E-4 1.083950116E+00 1.087559383E+00
1.000000E+11 1.000E+16 315 1.500E-4 1.085519719E+00 1.088023161E+00
1.468000E+11 1.000E+16 315 1.500E-4 1.086952550E+00 1.088684969E+00
2.154000E+11 1.000E+16 315 1.500E-4 1.088419389E+00 1.089617684E+00
3.162000E+11 1.000E+16 315 1.500E-4 1.090080192E+00 1.090910051E+00
4.642000E+11 1.000E+16 315 1.500E-4 1.092083674E+00 1.092659873E+00
6.813000E+11 1.000E+16 315 1.500E-4 1.094556036E+00 1.094957569E+00
1.000000E+12 1.000E+16 315 1.500E-4 1.097577741E+00 1.097858686E+00
1.468000E+12 1.000E+16 315 1.500E-4 1.101152382E+00 1.101349797E+00
2.154000E+12 1.000E+16 315 1.500E-4 1.105183596E+00 1.105322789E+00
3.162000E+12 1.000E+16 315 1.500E-4 1.109480314E+00 1.109578718E+00
4.642000E+12 1.000E+16 315 1.500E-4 1.113801733E+00 1.113871419E+00
6.813000E+12 1.000E+16 315 1.500E-4 1.117924514E+00 1.117973933E+00
1.000000E+13 1.000E+16 315 1.500E-4 1.121695261E+00 1.121730351E+00
