N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 315 1.500E-4 1.245109911E+00 1.257801466E+00
1.468000E+10 1.000E+16 315 1.500E-4 1.248731932E+00 1.257848722E+00
2.154000E+10 1.000E+16 315 1.500E-4 1.251426984E+00 1.257917685E+00
3.162000E+10 1.000E+16 315 1.500E-4 1.253436546E+00 1.258018045E+00
4.642000E+10 1.000E+16 315 1.500E-4 1.254953791E+00 1.258163566E+00
6.813000E+10 1.000E+16 315 1.500E-4 1.256137778E+00 1.258373426E+00
1.000000E+11 1.000E+16 315 1.500E-4 1.257122730E+00 1.258673721E+00
1.468000E+11 1.000E+16 315 1.500E-4 1.258024890E+00 1.259098823E+00
2.154000E+11 1.000E+16 315 1.500E-4 1.258947970E+00 1.259691755E+00
3.162000E+11 1.000E+16 315 1.500E-4 1.259986183E+00 1.260502774E+00
4.642000E+11 1.000E+16 315 1.500E-4 1.261223945E+00 1.261584909E+00
6.813000E+11 1.000E+16 315 1.500E-4 1.262731903E+00 1.262986687E+00
1.000000E+12 1.000E+16 315 1.500E-4 1.264561422E+00 1.264744064E+00
1.468000E+12 1.000E+16 315 1.500E-4 1.266741777E+00 1.266875542E+00
2.154000E+12 1.000E+16 315 1.500E-4 1.269282204E+00 1.269382871E+00
3.162000E+12 1.000E+16 315 1.500E-4 1.272176659E+00 1.272254811E+00
4.642000E+12 1.000E+16 315 1.500E-4 1.275407260E+00 1.275469868E+00
6.813000E+12 1.000E+16 315 1.500E-4 1.278946995E+00 1.278998569E+00
1.000000E+13 1.000E+16 315 1.500E-4 1.282765562E+00 1.282808958E+00
