T d154 d184 d214 d244
d 150 180 210 240
290 1.279729546E+00 1.275358377E+00 1.272193803E+00 1.269437471E+00
295 1.280129970E+00 1.276025048E+00 1.273250840E+00 1.270775390E+00
300 1.281565000E+00 1.277665734E+00 1.275223396E+00 1.272919029E+00
305 1.283873057E+00 1.280020580E+00 1.277654295E+00 1.275606610E+00
310 1.285693153E+00 1.282940209E+00 1.280543137E+00 1.278506692E+00
315 1.288785222E+00 1.286058029E+00 1.283536870E+00 1.281454195E+00
320 1.291913095E+00 1.289319997E+00 1.286282989E+00 1.284036685E+00
325 1.294587585E+00 1.291753246E+00 1.288322602E+00 1.285563739E+00
330 1.296484901E+00 1.293102360E+00 1.289226977E+00 1.285735084E+00
335 1.296889823E+00 1.292663373E+00 1.287980557E+00 1.283606168E+00
340 1.294782658E+00 1.289354325E+00 1.283544709E+00 1.278104889E+00
