N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 305 1.500E-4 1.029181804E+00 1.050319733E+00
1.468000E+10 1.000E+17 305 1.500E-4 1.034029644E+00 1.051016977E+00
2.154000E+10 1.000E+17 305 1.500E-4 1.038739860E+00 1.052007878E+00
3.162000E+10 1.000E+17 305 1.500E-4 1.043265041E+00 1.053397027E+00
4.642000E+10 1.000E+17 305 1.500E-4 1.047691920E+00 1.055307964E+00
6.813000E+10 1.000E+17 305 1.500E-4 1.052198599E+00 1.057869684E+00
1.000000E+11 1.000E+17 305 1.500E-4 1.056986185E+00 1.061190017E+00
1.468000E+11 1.000E+17 305 1.500E-4 1.062205510E+00 1.065316365E+00
2.154000E+11 1.000E+17 305 1.500E-4 1.067896558E+00 1.070196425E+00
3.162000E+11 1.000E+17 305 1.500E-4 1.073967856E+00 1.075665080E+00
4.642000E+11 1.000E+17 305 1.500E-4 1.080224020E+00 1.081472390E+00
6.813000E+11 1.000E+17 305 1.500E-4 1.086433607E+00 1.087347664E+00
1.000000E+12 1.000E+17 305 1.500E-4 1.092395777E+00 1.093061380E+00
1.468000E+12 1.000E+17 305 1.500E-4 1.097972362E+00 1.098454138E+00
2.154000E+12 1.000E+17 305 1.500E-4 1.103085206E+00 1.103431602E+00
3.162000E+12 1.000E+17 305 1.500E-4 1.107699250E+00 1.107946558E+00
4.642000E+12 1.000E+17 305 1.500E-4 1.111806584E+00 1.111973488E+00
6.813000E+12 1.000E+17 305 1.500E-4 1.115696986E+00 1.115825348E+00
1.000000E+13 1.000E+17 305 1.500E-4 1.118924487E+00 1.119012184E+00
