N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 6.364966900E-02 6.195957300E-02 6.114040800E-02 6.017395700E-02
1.016672606E+01 6.355447300E-02 6.182686100E-02 6.096241900E-02 5.994288900E-02
1.033324570E+01 6.341758100E-02 6.163792600E-02 6.071203900E-02 5.962224000E-02
1.049996187E+01 6.322243800E-02 6.137246500E-02 6.036614700E-02 5.918757900E-02
1.066670514E+01 6.294776900E-02 6.100635800E-02 5.990018900E-02 5.861699700E-02
1.083333839E+01 6.256801800E-02 6.051425400E-02 5.929354300E-02 5.789941200E-02
1.100000000E+01 6.205581700E-02 5.987540300E-02 5.853871000E-02 5.704609400E-02
1.116672606E+01 6.138774700E-02 5.908336700E-02 5.765329200E-02 5.610212300E-02
1.133324570E+01 6.055432200E-02 5.815856500E-02 5.669097600E-02 5.515179000E-02
1.149996187E+01 5.957333900E-02 5.715951100E-02 5.574508500E-02 5.431154400E-02
1.166670514E+01 5.850249100E-02 5.618568900E-02 5.493803700E-02 5.370705100E-02
1.183333839E+01 5.744357400E-02 5.536451000E-02 5.439335700E-02 5.343698900E-02
1.200000000E+01 5.652887400E-02 5.481865300E-02 5.419509900E-02 5.353588400E-02
1.216672606E+01 5.588526000E-02 5.462147000E-02 5.435182700E-02 5.395609500E-02
1.233324570E+01 5.558543700E-02 5.476240500E-02 5.478811700E-02 5.458381900E-02
1.249996187E+01 5.561233800E-02 5.514683300E-02 5.537318900E-02 5.528480600E-02
1.266670514E+01 5.586290900E-02 5.563428000E-02 5.596955500E-02 5.593914600E-02
1.283333839E+01 5.619196300E-02 5.609016100E-02 5.647088100E-02 5.645317400E-02
1.300000000E+01 5.646643300E-02 5.641825800E-02 5.681472700E-02 5.679472100E-02
