T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.244120686E+00 1.248796779E+00 1.253020967E+00 1.256817374E+00 1.260194715E+00 1.263198977E+00 1.265935277E+00 1.268562262E+00 1.271271553E+00 1.274261745E+00 1.277709814E+00 1.281741316E+00 1.286405420E+00 1.291666629E+00 1.297422359E+00 1.303540991E+00 1.309899566E+00 1.316401773E+00 1.322974964E+00
295 1.246951030E+00 1.251713222E+00 1.255823903E+00 1.259395631E+00 1.262500987E+00 1.265223011E+00 1.267680450E+00 1.270028751E+00 1.272446758E+00 1.275117373E+00 1.278205230E+00 1.281832460E+00 1.286057184E+00 1.290864322E+00 1.296177468E+00 1.301889525E+00 1.307895716E+00 1.314111143E+00 1.320469612E+00
300 1.249464036E+00 1.254588519E+00 1.258811228E+00 1.262337815E+00 1.265311985E+00 1.267862465E+00 1.270130346E+00 1.272275498E+00 1.274469530E+00 1.276882400E+00 1.279665732E+00 1.282934274E+00 1.286749113E+00 1.291109924E+00 1.295963396E+00 1.301227300E+00 1.306817984E+00 1.312666050E+00 1.318715988E+00
305 1.251329134E+00 1.257097521E+00 1.261666026E+00 1.265336801E+00 1.268331312E+00 1.270832286E+00 1.273011915E+00 1.275042585E+00 1.277095145E+00 1.279330478E+00 1.281887680E+00 1.284870915E+00 1.288338151E+00 1.292296912E+00 1.296711738E+00 1.301523204E+00 1.306669727E+00 1.312100207E+00 1.317773382E+00
310 1.252179561E+00 1.258871949E+00 1.264023498E+00 1.268033583E+00 1.271207032E+00 1.273788563E+00 1.275990303E+00 1.278005660E+00 1.280011862E+00 1.282165510E+00 1.284594658E+00 1.287390549E+00 1.290602348E+00 1.294238023E+00 1.298273268E+00 1.302667323E+00 1.307379569E+00 1.312378353E+00 1.317639094E+00
315 1.251853304E+00 1.259740227E+00 1.265710221E+00 1.270256250E+00 1.273770525E+00 1.276567272E+00 1.278907401E+00 1.281014085E+00 1.283078376E+00 1.285257718E+00 1.287671073E+00 1.290394975E+00 1.293464624E+00 1.296881176E+00 1.300624234E+00 1.304666380E+00 1.308985311E+00 1.313568496E+00 1.318409267E+00
320 1.249999631E+00 1.259319557E+00 1.266328467E+00 1.271601655E+00 1.275618754E+00 1.278769389E+00 1.281371502E+00 1.283686587E+00 1.285926880E+00 1.288255615E+00 1.290784411E+00 1.293573453E+00 1.296639148E+00 1.299969078E+00 1.303539639E+00 1.307330890E+00 1.311335147E+00 1.315557431E+00 1.320008876E+00
325 1.246078179E+00 1.257009494E+00 1.265243812E+00 1.271417644E+00 1.276092366E+00 1.279735767E+00 1.282729470E+00 1.285380813E+00 1.287929507E+00 1.290548353E+00 1.293342073E+00 1.296351867E+00 1.299570576E+00 1.302966287E+00 1.306506016E+00 1.310172011E+00 1.313967439E+00 1.317912664E+00 1.322035702E+00
330 1.240006305E+00 1.252647997E+00 1.262246935E+00 1.269469920E+00 1.274947953E+00 1.279226019E+00 1.282754088E+00 1.285891381E+00 1.288909685E+00 1.291992380E+00 1.295234497E+00 1.298652892E+00 1.302210784E+00 1.305851194E+00 1.309527119E+00 1.313218995E+00 1.316937862E+00 1.320717426E+00 1.324601387E+00
335 1.231316855E+00 1.245619777E+00 1.256621872E+00 1.264980534E+00 1.271375769E+00 1.276423054E+00 1.280641411E+00 1.284444638E+00 1.288137080E+00 1.291908391E+00 1.295834752E+00 1.299897475E+00 1.304021069E+00 1.308118284E+00 1.312125622E+00 1.316020355E+00 1.319820104E+00 1.323570867E+00 1.327331168E+00
340 1.219579072E+00 1.235310702E+00 1.247621903E+00 1.257118146E+00 1.264501804E+00 1.270446093E+00 1.275535050E+00 1.280235420E+00 1.284878744E+00 1.289648064E+00 1.294580818E+00 1.299601853E+00 1.304582458E+00 1.309400129E+00 1.313976266E+00 1.318287848E+00 1.322360912E+00 1.326254334E+00 1.330041400E+00
