N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.245236249E+00 1.248123023E+00 1.250841986E+00 1.252842028E+00 1.254063031E+00 1.254146698E+00 1.252797432E+00 1.249652678E+00 1.244501175E+00 1.236707208E+00 1.225878013E+00
1.016672606E+01 1.250026190E+00 1.252936444E+00 1.255950619E+00 1.258525048E+00 1.260602674E+00 1.261817439E+00 1.261846069E+00 1.260281054E+00 1.256833602E+00 1.250742156E+00 1.241429637E+00
1.033324570E+01 1.254411318E+00 1.257152971E+00 1.260218181E+00 1.263074477E+00 1.265671649E+00 1.267642822E+00 1.268651553E+00 1.268267177E+00 1.266153972E+00 1.261467820E+00 1.253498460E+00
1.049996187E+01 1.258385760E+00 1.260856196E+00 1.263822613E+00 1.266765802E+00 1.269644124E+00 1.272092837E+00 1.273770091E+00 1.274234805E+00 1.273125149E+00 1.269547366E+00 1.262704010E+00
1.066670514E+01 1.261924907E+00 1.264086796E+00 1.266877271E+00 1.269791299E+00 1.272796652E+00 1.275532256E+00 1.277655332E+00 1.278722170E+00 1.278359163E+00 1.275647725E+00 1.269741832E+00
1.083333839E+01 1.265043576E+00 1.266897993E+00 1.269482441E+00 1.272306236E+00 1.275347087E+00 1.278248629E+00 1.280670354E+00 1.282171333E+00 1.282376935E+00 1.280363199E+00 1.275268149E+00
1.100000000E+01 1.267822425E+00 1.269385022E+00 1.271756577E+00 1.274460770E+00 1.277485721E+00 1.280480858E+00 1.283110664E+00 1.284941380E+00 1.285606524E+00 1.284192926E+00 1.279851163E+00
1.116672606E+01 1.270404473E+00 1.271688125E+00 1.273844689E+00 1.276412646E+00 1.279391327E+00 1.282437287E+00 1.285222696E+00 1.287324895E+00 1.288393691E+00 1.287540947E+00 1.283955101E+00
1.133324570E+01 1.272975354E+00 1.273979908E+00 1.275912045E+00 1.278326417E+00 1.281235065E+00 1.284303324E+00 1.287213838E+00 1.289558597E+00 1.291010897E+00 1.290719544E+00 1.287932598E+00
1.149996187E+01 1.275738776E+00 1.276447105E+00 1.278131711E+00 1.280366021E+00 1.283177207E+00 1.286241511E+00 1.289254773E+00 1.291826704E+00 1.293659552E+00 1.293947634E+00 1.292014555E+00
1.166670514E+01 1.278890606E+00 1.279270315E+00 1.280669424E+00 1.282684040E+00 1.285359970E+00 1.288387031E+00 1.291476889E+00 1.294259147E+00 1.296467961E+00 1.297347026E+00 1.296302789E+00
1.183333839E+01 1.282590513E+00 1.282600930E+00 1.283665626E+00 1.285408340E+00 1.287898029E+00 1.290841331E+00 1.293968355E+00 1.296929954E+00 1.299492290E+00 1.300946980E+00 1.300780578E+00
1.200000000E+01 1.286932874E+00 1.286536344E+00 1.287215638E+00 1.288627342E+00 1.290868749E+00 1.293667164E+00 1.296773936E+00 1.299862155E+00 1.302728098E+00 1.304705753E+00 1.305350993E+00
1.216672606E+01 1.291926195E+00 1.291100641E+00 1.291353358E+00 1.292378186E+00 1.294305786E+00 1.296888284E+00 1.299901428E+00 1.303041955E+00 1.306133846E+00 1.308546830E+00 1.309891836E+00
1.233324570E+01 1.297494470E+00 1.296242392E+00 1.296047878E+00 1.296644469E+00 1.298200033E+00 1.300495357E+00 1.303333954E+00 1.306438411E+00 1.309658923E+00 1.312395936E+00 1.314302740E+00
1.249996187E+01 1.303505897E+00 1.301856123E+00 1.301219270E+00 1.301368464E+00 1.302510639E+00 1.304457926E+00 1.307044651E+00 1.310022024E+00 1.313266336E+00 1.316206400E+00 1.318529196E+00
1.266670514E+01 1.309816205E+00 1.307818951E+00 1.306768379E+00 1.306474736E+00 1.307183623E+00 1.308739570E+00 1.311009852E+00 1.313776928E+00 1.316944112E+00 1.319968532E+00 1.322565947E+00
1.283333839E+01 1.316302493E+00 1.314021824E+00 1.312604076E+00 1.311892517E+00 1.312169135E+00 1.313310235E+00 1.315216895E+00 1.317704775E+00 1.320705443E+00 1.323705626E+00 1.326447465E+00
1.300000000E+01 1.322872961E+00 1.320380449E+00 1.318654008E+00 1.317564981E+00 1.317428170E+00 1.318149627E+00 1.319663801E+00 1.321820463E+00 1.324580493E+00 1.327461943E+00 1.330232237E+00
