N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+16 325 3.300E-4 3.744612E+1 1.669810E+1 5.542590E-1 8.045380E+1
1.468000E+10 1.778E+16 325 3.300E-4 3.737575E+1 1.665020E+1 5.537830E-1 8.044320E+1
2.154000E+10 1.778E+16 325 3.300E-4 3.727600E+1 1.658270E+1 5.531170E-1 8.042820E+1
3.162000E+10 1.778E+16 325 3.300E-4 3.713666E+1 1.648910E+1 5.522030E-1 8.040740E+1
4.642000E+10 1.778E+16 325 3.300E-4 3.694593E+1 1.636230E+1 5.509810E-1 8.037890E+1
6.813000E+10 1.778E+16 325 3.300E-4 3.669181E+1 1.619530E+1 5.493700E-1 8.034450E+1
1.000000E+11 1.778E+16 325 3.300E-4 3.636463E+1 1.598300E+1 5.473180E-1 8.030440E+1
1.468000E+11 1.778E+16 325 3.300E-4 3.596046E+1 1.571750E+1 5.448910E-1 8.021390E+1
2.154000E+11 1.778E+16 325 3.300E-4 3.548356E+1 1.541720E+1 5.421340E-1 8.014430E+1
3.162000E+11 1.778E+16 325 3.300E-4 3.494603E+1 1.508370E+1 5.390620E-1 8.007040E+1
4.642000E+11 1.778E+16 325 3.300E-4 3.436349E+1 1.471920E+1 5.356970E-1 7.995890E+1
6.813000E+11 1.778E+16 325 3.300E-4 3.374883E+1 1.434330E+1 5.321780E-1 7.986080E+1
1.000000E+12 1.778E+16 325 3.300E-4 3.310796E+1 1.395460E+1 5.284130E-1 7.976490E+1
1.468000E+12 1.778E+16 325 3.300E-4 3.244003E+1 1.354500E+1 5.243890E-1 7.962380E+1
2.154000E+12 1.778E+16 325 3.300E-4 3.174069E+1 1.312590E+1 5.201850E-1 7.949760E+1
3.162000E+12 1.778E+16 325 3.300E-4 3.100555E+1 1.269050E+1 5.156080E-1 7.938140E+1
4.642000E+12 1.778E+16 325 3.300E-4 3.023171E+1 1.223180E+1 5.108770E-1 7.919750E+1
6.813000E+12 1.778E+16 325 3.300E-4 2.941789E+1 1.176390E+1 5.058120E-1 7.905910E+1
1.000000E+13 1.778E+16 325 3.300E-4 2.856397E+1 1.127510E+1 5.006100E-1 7.885020E+1
1.468000E+13 1.778E+16 325 3.300E-4 2.767090E+1 1.078000E+1 4.950920E-1 7.868830E+1
2.154000E+13 1.778E+16 325 3.300E-4 2.674058E+1 1.026830E+1 4.894650E-1 7.845250E+1
3.162000E+13 1.778E+16 325 3.300E-4 2.577595E+1 9.754400E+0 4.835610E-1 7.825880E+1
4.642000E+13 1.778E+16 325 3.300E-4 2.478099E+1 9.229800E+0 4.775140E-1 7.799830E+1
6.813000E+13 1.778E+16 325 3.300E-4 2.376068E+1 8.703300E+0 4.713190E-1 7.771590E+1
1.000000E+14 1.778E+16 325 3.300E-4 2.272094E+1 8.182200E+0 4.648910E-1 7.746250E+1
