N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.039570000E-04 1.652380000E-04 1.374180000E-04 1.160420000E-04
1.600000000E+01 5.500430000E-04 5.145050000E-04 4.887590000E-04 4.750210000E-04
1.700000000E+01 6.108764000E-03 5.986145000E-03 5.912720000E-03 5.883964000E-03
1.549996187E+01 9.857000000E-05 7.738000000E-05 6.370200000E-05 5.412900000E-05
1.649996187E+01 2.023178000E-03 1.969952000E-03 1.931776000E-03 1.908959000E-03
1.674996808E+01 3.522969000E-03 3.434399000E-03 3.391521000E-03 3.360393000E-03
1.624993176E+01 1.139570000E-03 1.095936000E-03 1.066529000E-03 1.047096000E-03
1.574996808E+01 5.883200000E-05 3.340400000E-05 2.101000000E-05 1.451300000E-05
1.524993176E+01 1.085830000E-04 8.669400000E-05 7.172600000E-05 6.059700000E-05
