fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00S1 8:14:54 290.9 39.86 1.000E+000 1.381E+000 2.715E-006 1.529E+004 2.621E+000 1.306E-008 1.688E-005 8.071E-002 1.688E-005 4.095E-007 3.007E-001 4.420E-002 9.244E-006 1.169E-002 
00S2 8:28:46 295 39.3 1.000E+000 1.373E+000 3.049E-006 1.363E+004 2.575E+000 1.630E-008 1.692E-005 7.385E-002 1.691E-005 3.696E-007 2.959E-001 4.020E-002 9.172E-006 1.440E-003 
00S3 8:47:00 298.2 38.88 1.000E+000 1.071E+000 2.758E-006 1.241E+004 2.568E+000 1.798E-008 1.684E-005 6.670E-002 1.684E-005 3.268E-007 2.910E-001 3.600E-002 9.053E-006 1.438E+000 
00S4 9:09:16 301.4 38.47 1.000E+000 9.759E-001 2.534E-006 1.125E+004 2.558E+000 2.001E-008 1.675E-005 6.031E-002 1.675E-005 2.896E-007 2.867E-001 3.230E-002 8.939E-006 5.956E-003 
00S5 9:27:46 305.7 37.93 1.000E+000 9.490E-001 2.765E-006 9.808E+003 2.542E+000 2.335E-008 1.721E-005 5.421E-002 1.720E-005 2.634E-007 2.825E-001 2.880E-002 9.115E-006 8.534E-004 
00S6 9:45:42 308.9 37.53 1.000E+000 9.480E-001 2.831E-006 8.810E+003 2.536E+000 2.546E-008 1.715E-005 4.848E-002 1.714E-005 2.316E-007 2.787E-001 2.560E-002 9.013E-006 2.398E-003 
00S7 10:07:32 311.8 37.18 1.000E+000 9.294E-001 3.214E-006 7.962E+003 2.529E+000 2.781E-008 1.708E-005 4.391E-002 1.707E-005 2.066E-007 2.757E-001 2.310E-002 8.907E-006 3.031E-002 
00S8 10:24:20 315.5 36.75 1.000E+000 9.700E-001 3.055E-006 6.959E+003 2.505E+000 3.146E-008 1.683E-005 3.841E-002 1.682E-005 1.759E-007 2.722E-001 2.000E-002 8.749E-006 9.378E-003 
00S9 10:43:38 319.1 36.33 1.000E+000 9.931E-001 3.076E-006 6.069E+003 2.510E+000 3.358E-008 1.702E-005 3.360E-002 1.702E-005 1.539E-007 2.691E-001 1.740E-002 8.793E-006 5.632E-004 
0S10 11:05:08 322.2 35.98 1.000E+000 9.825E-001 3.394E-006 5.369E+003 2.496E+000 3.696E-008 1.696E-005 3.010E-002 1.695E-005 1.362E-007 2.669E-001 1.560E-002 8.673E-006 5.729E-004 
0S11 11:23:38 325.5 35.62 1.000E+000 9.859E-001 3.371E-006 4.692E+003 2.491E+000 4.009E-008 1.608E-005 2.535E-002 1.607E-005 1.075E-007 2.639E-001 1.300E-002 8.206E-006 4.006E-004 
0S12 11:41:26 329.5 35.19 1.000E+000 1.041E+000 3.490E-006 3.966E+003 2.475E+000 4.510E-008 1.684E-005 2.291E-002 1.683E-005 1.012E-007 2.623E-001 1.170E-002 8.573E-006 6.023E-004 
0S13 12:00:06 332.3 34.89 1.000E+000 1.005E+000 3.843E-006 3.519E+003 2.472E+000 4.714E-008 1.678E-005 2.025E-002 1.677E-005 8.857E-008 2.608E-001 1.030E-002 8.517E-006 1.442E-003 
0S14 12:15:36 335.6 34.55 1.000E+000 1.024E+000 4.041E-006 3.057E+003 2.457E+000 5.167E-008 1.688E-005 1.805E-002 1.687E-005 7.900E-008 2.595E-001 9.200E-003 8.494E-006 3.032E-003 
0S15 12:31:26 338.1 34.29 1.000E+000 1.042E+000 4.082E-006 2.755E+003 2.457E+000 5.436E-008 1.643E-005 1.595E-002 1.641E-005 6.762E-008 2.583E-001 8.100E-003 8.245E-006 4.322E-004 
0S16 12:46:54 340.7 34.03 1.000E+000 1.040E+000 4.293E-006 2.482E+003 2.448E+000 5.798E-008 1.716E-005 1.511E-002 1.714E-005 6.678E-008 2.577E-001 7.700E-003 8.559E-006 5.294E-004 
