N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 300 2.400E-4 1.236597987E+00 1.245028436E+00
1.468000E+10 1.000E+16 300 2.400E-4 1.239003716E+00 1.245114830E+00
2.154000E+10 1.000E+16 300 2.400E-4 1.240859928E+00 1.245240472E+00
3.162000E+10 1.000E+16 300 2.400E-4 1.242311143E+00 1.245422513E+00
4.642000E+10 1.000E+16 300 2.400E-4 1.243488757E+00 1.245684806E+00
6.813000E+10 1.000E+16 300 2.400E-4 1.244514255E+00 1.246059775E+00
1.000000E+11 1.000E+16 300 2.400E-4 1.245501442E+00 1.246590075E+00
1.468000E+11 1.000E+16 300 2.400E-4 1.246558596E+00 1.247329315E+00
2.154000E+11 1.000E+16 300 2.400E-4 1.247789690E+00 1.248340773E+00
3.162000E+11 1.000E+16 300 2.400E-4 1.249293017E+00 1.249693164E+00
4.642000E+11 1.000E+16 300 2.400E-4 1.251156212E+00 1.251452989E+00
6.813000E+11 1.000E+16 300 2.400E-4 1.253448435E+00 1.253674446E+00
1.000000E+12 1.000E+16 300 2.400E-4 1.256212110E+00 1.256389202E+00
1.468000E+12 1.000E+16 300 2.400E-4 1.259504781E+00 1.259650509E+00
2.154000E+12 1.000E+16 300 2.400E-4 1.263250308E+00 1.263375465E+00
3.162000E+12 1.000E+16 300 2.400E-4 1.267389613E+00 1.267497769E+00
4.642000E+12 1.000E+16 300 2.400E-4 1.271827582E+00 1.271938595E+00
6.813000E+12 1.000E+16 300 2.400E-4 1.276612545E+00 1.276709415E+00
1.000000E+13 1.000E+16 300 2.400E-4 1.281709035E+00 1.281779273E+00
