N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 300 2.400E-4 1.232275349E+00 1.238926513E+00
1.468000E+10 1.000E+16 300 2.400E-4 1.234318099E+00 1.239039429E+00
2.154000E+10 1.000E+16 300 2.400E-4 1.235877039E+00 1.239203158E+00
3.162000E+10 1.000E+16 300 2.400E-4 1.237109012E+00 1.239439350E+00
4.642000E+10 1.000E+16 300 2.400E-4 1.238149739E+00 1.239777581E+00
6.813000E+10 1.000E+16 300 2.400E-4 1.239119853E+00 1.240256887E+00
1.000000E+11 1.000E+16 300 2.400E-4 1.240129697E+00 1.240926504E+00
1.468000E+11 1.000E+16 300 2.400E-4 1.241282033E+00 1.241844508E+00
2.154000E+11 1.000E+16 300 2.400E-4 1.242671256E+00 1.243073208E+00
3.162000E+11 1.000E+16 300 2.400E-4 1.244378352E+00 1.244670850E+00
4.642000E+11 1.000E+16 300 2.400E-4 1.246463089E+00 1.246681208E+00
6.813000E+11 1.000E+16 300 2.400E-4 1.248957299E+00 1.249124863E+00
1.000000E+12 1.000E+16 300 2.400E-4 1.251863342E+00 1.251996263E+00
1.468000E+12 1.000E+16 300 2.400E-4 1.255159607E+00 1.255268268E+00
2.154000E+12 1.000E+16 300 2.400E-4 1.258811816E+00 1.258902819E+00
3.162000E+12 1.000E+16 300 2.400E-4 1.262786343E+00 1.262863835E+00
4.642000E+12 1.000E+16 300 2.400E-4 1.267059864E+00 1.267126483E+00
6.813000E+12 1.000E+16 300 2.400E-4 1.271620328E+00 1.271677814E+00
1.000000E+13 1.000E+16 300 2.400E-4 1.276460242E+00 1.276509841E+00
