N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+16 300 1.500E-4 1.242153120E+00 1.263818493E+00
1.468000E+10 5.623E+16 300 1.500E-4 1.252778135E+00 1.264136973E+00
2.154000E+10 5.623E+16 300 1.500E-4 1.256320575E+00 1.264256266E+00
3.162000E+10 5.623E+16 300 1.500E-4 1.259023850E+00 1.264728093E+00
4.642000E+10 5.623E+16 300 1.500E-4 1.261620979E+00 1.265661222E+00
6.813000E+10 5.623E+16 300 1.500E-4 1.263722735E+00 1.266627674E+00
1.000000E+11 5.623E+16 300 1.500E-4 1.265861701E+00 1.267933618E+00
1.468000E+11 5.623E+16 300 1.500E-4 1.268124210E+00 1.269627698E+00
2.154000E+11 5.623E+16 300 1.500E-4 1.270675833E+00 1.271755384E+00
3.162000E+11 5.623E+16 300 1.500E-4 1.273483823E+00 1.274279775E+00
4.642000E+11 5.623E+16 300 1.500E-4 1.277052591E+00 1.277358667E+00
6.813000E+11 5.623E+16 300 1.500E-4 1.280515889E+00 1.280827276E+00
1.000000E+12 5.623E+16 300 1.500E-4 1.284293770E+00 1.284590921E+00
1.468000E+12 5.623E+16 300 1.500E-4 1.288377904E+00 1.288644314E+00
2.154000E+12 5.623E+16 300 1.500E-4 1.292794777E+00 1.293024364E+00
3.162000E+12 5.623E+16 300 1.500E-4 1.297556412E+00 1.297782546E+00
4.642000E+12 5.623E+16 300 1.500E-4 1.302598967E+00 1.302801844E+00
6.813000E+12 5.623E+16 300 1.500E-4 1.308068984E+00 1.308245396E+00
1.000000E+13 5.623E+16 300 1.500E-4 1.304882953E+00 1.305033481E+00
