d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.017340699E+00 1.164299137E+00 -1.469584380E-01 1.016640902E+00 1.163290344E+00 -1.466494420E-01 6.997970000E-04 1.008793000E-03
150 1.524993176E+01 1.088852803E+00 1.202123644E+00 -1.132708410E-01 1.088945818E+00 1.199967926E+00 -1.110221080E-01 -9.301500000E-05 2.155718000E-03
150 1.549996187E+01 1.195480457E+00 1.213558363E+00 -1.807790600E-02 1.193696428E+00 1.210335773E+00 -1.663934500E-02 1.784029000E-03 3.222590000E-03
150 1.574996808E+01 1.236719284E+00 1.221916510E+00 1.480277400E-02 1.232947517E+00 1.217472167E+00 1.547535000E-02 3.771767000E-03 4.444343000E-03
150 1.600000000E+01 1.257917684E+00 1.229124191E+00 2.879349300E-02 1.251426927E+00 1.223195717E+00 2.823121000E-02 6.490757000E-03 5.928474000E-03
150 1.624993176E+01 1.273739632E+00 1.231684991E+00 4.205464100E-02 1.263113288E+00 1.223958159E+00 3.915512900E-02 1.062634400E-02 7.726832000E-03
150 1.649996187E+01 1.288693032E+00 1.231606483E+00 5.708654900E-02 1.271819909E+00 1.221605268E+00 5.021464100E-02 1.687312300E-02 1.000121500E-02
150 1.674996808E+01 1.306915041E+00 1.235199180E+00 7.171586100E-02 1.280927291E+00 1.221619426E+00 5.930786500E-02 2.598775000E-02 1.357975400E-02
150 1.700000000E+01 1.326206385E+00 1.245441460E+00 8.076492500E-02 1.287548551E+00 1.226554463E+00 6.099408800E-02 3.865783400E-02 1.888699700E-02
180 1.500000000E+01 1.015818473E+00 1.155559211E+00 -1.397407380E-01 1.015273166E+00 1.154704396E+00 -1.394312300E-01 5.453070000E-04 8.548150000E-04
180 1.524993176E+01 1.068650569E+00 1.198239672E+00 -1.295891030E-01 1.068839552E+00 1.196311776E+00 -1.274722240E-01 -1.889830000E-04 1.927896000E-03
180 1.549996187E+01 1.184862311E+00 1.210186876E+00 -2.532456500E-02 1.183267613E+00 1.207269393E+00 -2.400178000E-02 1.594698000E-03 2.917483000E-03
180 1.574996808E+01 1.231023882E+00 1.218506027E+00 1.251785500E-02 1.227536956E+00 1.214406904E+00 1.313005200E-02 3.486926000E-03 4.099123000E-03
180 1.600000000E+01 1.253982631E+00 1.225374207E+00 2.860842400E-02 1.247920612E+00 1.219771211E+00 2.814940100E-02 6.062019000E-03 5.602996000E-03
180 1.624993176E+01 1.270366626E+00 1.227589837E+00 4.277678900E-02 1.260366470E+00 1.220115495E+00 4.025097500E-02 1.000015600E-02 7.474342000E-03
180 1.649996187E+01 1.285926525E+00 1.227044673E+00 5.888185200E-02 1.269814719E+00 1.217165766E+00 5.264895300E-02 1.611180600E-02 9.878907000E-03
180 1.674996808E+01 1.302399363E+00 1.230687465E+00 7.171189800E-02 1.277153806E+00 1.217373031E+00 5.978077500E-02 2.524555700E-02 1.331443400E-02
180 1.700000000E+01 1.322970085E+00 1.241107995E+00 8.186209000E-02 1.284742700E+00 1.222838772E+00 6.190392800E-02 3.822738500E-02 1.826922300E-02
210 1.500000000E+01 1.014694620E+00 1.147202790E+00 -1.325081700E-01 1.014251508E+00 1.146458409E+00 -1.322069010E-01 4.431120000E-04 7.443810000E-04
210 1.524993176E+01 1.049446691E+00 1.194344440E+00 -1.448977490E-01 1.049718352E+00 1.192572350E+00 -1.428539980E-01 -2.716610000E-04 1.772090000E-03
210 1.549996187E+01 1.176654872E+00 1.207300963E+00 -3.064609100E-02 1.175195636E+00 1.204583585E+00 -2.938794900E-02 1.459236000E-03 2.717378000E-03
210 1.574996808E+01 1.226046174E+00 1.215640292E+00 1.040588200E-02 1.222755555E+00 1.211770078E+00 1.098547700E-02 3.290619000E-03 3.870214000E-03
210 1.600000000E+01 1.250374857E+00 1.222427541E+00 2.794731600E-02 1.244593582E+00 1.217031276E+00 2.756230600E-02 5.781275000E-03 5.396265000E-03
210 1.624993176E+01 1.267613559E+00 1.224230347E+00 4.338321200E-02 1.257982948E+00 1.216891279E+00 4.109166900E-02 9.630611000E-03 7.339068000E-03
210 1.649996187E+01 1.283357516E+00 1.223438928E+00 5.991858800E-02 1.267642822E+00 1.213574304E+00 5.406851800E-02 1.571469400E-02 9.864624000E-03
210 1.674996808E+01 1.300139428E+00 1.226656400E+00 7.348302800E-02 1.275199179E+00 1.213268060E+00 6.193111900E-02 2.494024900E-02 1.338834000E-02
210 1.700000000E+01 1.319084712E+00 1.237504733E+00 8.157997900E-02 1.280883272E+00 1.218986433E+00 6.189683900E-02 3.820144000E-02 1.851830000E-02
240 1.500000000E+01 1.013798572E+00 1.138971328E+00 -1.251727560E-01 1.013426965E+00 1.138310981E+00 -1.248840160E-01 3.716070000E-04 6.603470000E-04
240 1.524993176E+01 1.032155353E+00 1.190723182E+00 -1.585678290E-01 1.032498855E+00 1.189062630E+00 -1.565637750E-01 -3.435020000E-04 1.660552000E-03
240 1.549996187E+01 1.168662330E+00 1.204399799E+00 -3.573746900E-02 1.167315911E+00 1.201827905E+00 -3.451199400E-02 1.346419000E-03 2.571894000E-03
240 1.574996808E+01 1.222293623E+00 1.213099164E+00 9.194459000E-03 1.219136286E+00 1.208676969E+00 1.045931700E-02 3.157337000E-03 4.422195000E-03
240 1.600000000E+01 1.246986972E+00 1.219514786E+00 2.747218600E-02 1.241394617E+00 1.214258638E+00 2.713597900E-02 5.592355000E-03 5.256148000E-03
240 1.624993176E+01 1.264754489E+00 1.221254964E+00 4.349952500E-02 1.255352399E+00 1.213987678E+00 4.136472100E-02 9.402090000E-03 7.267286000E-03
240 1.649996187E+01 1.281218421E+00 1.220256579E+00 6.096184200E-02 1.265710221E+00 1.210374918E+00 5.533530300E-02 1.550820000E-02 9.881661000E-03
240 1.674996808E+01 1.298125305E+00 1.223651818E+00 7.447348700E-02 1.273239293E+00 1.210146493E+00 6.309280000E-02 2.488601200E-02 1.350532500E-02
240 1.700000000E+01 1.317435501E+00 1.234697250E+00 8.273825100E-02 1.279010960E+00 1.216032026E+00 6.297893400E-02 3.842454100E-02 1.866522400E-02
