d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.091410553E+00 1.186431816E+00 -9.502126300E-02 1.091415383E+00 1.186420493E+00 -9.500511000E-02 -4.830000000E-06 1.132300000E-05
150 1.524993176E+01 1.192246701E+00 1.210676975E+00 -1.843027400E-02 1.192239695E+00 1.210656344E+00 -1.841664900E-02 7.006000000E-06 2.063100000E-05
150 1.549996187E+01 1.234661792E+00 1.221266356E+00 1.339543600E-02 1.234641734E+00 1.221234456E+00 1.340727800E-02 2.005800000E-05 3.190000000E-05
150 1.574996808E+01 1.255948843E+00 1.231818581E+00 2.413026200E-02 1.255908506E+00 1.231771300E+00 2.413720600E-02 4.033700000E-05 4.728100000E-05
150 1.600000000E+01 1.272254810E+00 1.242477533E+00 2.977727700E-02 1.272176663E+00 1.242409311E+00 2.976735200E-02 7.814700000E-05 6.822200000E-05
150 1.624993176E+01 1.287901941E+00 1.250026764E+00 3.787517700E-02 1.287747442E+00 1.249930379E+00 3.781706300E-02 1.544990000E-04 9.638500000E-05
150 1.649996187E+01 1.304461329E+00 1.256544030E+00 4.791729900E-02 1.304148802E+00 1.256411371E+00 4.773743100E-02 3.125270000E-04 1.326590000E-04
150 1.674996808E+01 1.325238540E+00 1.267857246E+00 5.738129400E-02 1.324598019E+00 1.267670226E+00 5.692779300E-02 6.405210000E-04 1.870200000E-04
150 1.700000000E+01 1.347620953E+00 1.286221928E+00 6.139902500E-02 1.346310279E+00 1.285956418E+00 6.035386100E-02 1.310674000E-03 2.655100000E-04
180 1.500000000E+01 1.097244420E+00 1.185218886E+00 -8.797446600E-02 1.097246509E+00 1.185207722E+00 -8.796121300E-02 -2.089000000E-06 1.116400000E-05
180 1.524993176E+01 1.194541260E+00 1.209676236E+00 -1.513497600E-02 1.194533305E+00 1.209656866E+00 -1.512356100E-02 7.955000000E-06 1.937000000E-05
180 1.549996187E+01 1.233617601E+00 1.220336870E+00 1.328073100E-02 1.233597958E+00 1.220307115E+00 1.329084300E-02 1.964300000E-05 2.975500000E-05
180 1.574996808E+01 1.255144701E+00 1.231182960E+00 2.396174100E-02 1.255106028E+00 1.231138209E+00 2.396781900E-02 3.867300000E-05 4.475100000E-05
180 1.600000000E+01 1.271781438E+00 1.242025168E+00 2.975627000E-02 1.271706486E+00 1.241959290E+00 2.974719600E-02 7.495200000E-05 6.587800000E-05
180 1.624993176E+01 1.287573507E+00 1.249617219E+00 3.795628800E-02 1.287425224E+00 1.249523323E+00 3.790190100E-02 1.482830000E-04 9.389600000E-05
180 1.649996187E+01 1.304664960E+00 1.256087502E+00 4.857745800E-02 1.304363338E+00 1.255955875E+00 4.840746300E-02 3.016220000E-04 1.316270000E-04
180 1.674996808E+01 1.323752732E+00 1.267766297E+00 5.598643500E-02 1.323128875E+00 1.267579921E+00 5.554895400E-02 6.238570000E-04 1.863760000E-04
180 1.700000000E+01 1.347432965E+00 1.286249761E+00 6.118320400E-02 1.346147865E+00 1.285985325E+00 6.016254000E-02 1.285100000E-03 2.644360000E-04
210 1.500000000E+01 1.099320843E+00 1.184067160E+00 -8.474631700E-02 1.099320853E+00 1.184055807E+00 -8.473495400E-02 -9.999999939E-09 1.135300000E-05
210 1.524993176E+01 1.195034746E+00 1.208663780E+00 -1.362903400E-02 1.195026025E+00 1.208645087E+00 -1.361906200E-02 8.721000000E-06 1.869300000E-05
210 1.549996187E+01 1.234210963E+00 1.219895302E+00 1.431566100E-02 1.234191452E+00 1.219866755E+00 1.432469700E-02 1.951100000E-05 2.854700000E-05
210 1.574996808E+01 1.254771263E+00 1.230986833E+00 2.378443000E-02 1.254733571E+00 1.230943081E+00 2.379049000E-02 3.769200000E-05 4.375200000E-05
210 1.600000000E+01 1.271419838E+00 1.242116592E+00 2.930324600E-02 1.271346926E+00 1.242052140E+00 2.929478600E-02 7.291200000E-05 6.445200000E-05
210 1.624993176E+01 1.287626576E+00 1.249677487E+00 3.794908900E-02 1.287481673E+00 1.249584514E+00 3.789715900E-02 1.449030000E-04 9.297300000E-05
210 1.649996187E+01 1.304754376E+00 1.256182759E+00 4.857161700E-02 1.304457926E+00 1.256051309E+00 4.840661700E-02 2.964500000E-04 1.314500000E-04
210 1.674996808E+01 1.324082356E+00 1.267457653E+00 5.662470300E-02 1.323466809E+00 1.267271072E+00 5.619573700E-02 6.155470000E-04 1.865810000E-04
210 1.700000000E+01 1.346038068E+00 1.286063597E+00 5.997447100E-02 1.344758156E+00 1.285787280E+00 5.897087600E-02 1.279912000E-03 2.763170000E-04
240 1.500000000E+01 1.097902155E+00 1.182622817E+00 -8.472066200E-02 1.097900564E+00 1.182611062E+00 -8.471049800E-02 1.591000000E-06 1.175500000E-05
240 1.524993176E+01 1.194766486E+00 1.207853303E+00 -1.308681700E-02 1.194757117E+00 1.207834907E+00 -1.307779000E-02 9.369000000E-06 1.839600000E-05
240 1.549996187E+01 1.234271988E+00 1.219374135E+00 1.489785300E-02 1.234252511E+00 1.219346337E+00 1.490617400E-02 1.947700000E-05 2.779800000E-05
240 1.574996808E+01 1.255333692E+00 1.230859366E+00 2.447432600E-02 1.255296517E+00 1.230816927E+00 2.447959000E-02 3.717500000E-05 4.243900000E-05
240 1.600000000E+01 1.271058847E+00 1.242004035E+00 2.905481200E-02 1.270987146E+00 1.241939918E+00 2.904722800E-02 7.170100000E-05 6.411700000E-05
240 1.624993176E+01 1.287311562E+00 1.249820239E+00 3.749132300E-02 1.287168926E+00 1.249727952E+00 3.744097400E-02 1.426360000E-04 9.228700000E-05
240 1.649996187E+01 1.304959318E+00 1.256301655E+00 4.865766300E-02 1.304666380E+00 1.256170511E+00 4.849586900E-02 2.929380000E-04 1.311440000E-04
240 1.674996808E+01 1.324285352E+00 1.267701720E+00 5.658363200E-02 1.323674677E+00 1.267513858E+00 5.616081900E-02 6.106750000E-04 1.878620000E-04
240 1.700000000E+01 1.346474611E+00 1.286011103E+00 6.046350800E-02 1.345197084E+00 1.285719609E+00 5.947747500E-02 1.277527000E-03 2.914940000E-04
