fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 54942551.893 340.16 34.085 2.424456486E-01 1.553527030E-04 2.260537392E-05 1.802087112E-01 1.254397692E-04 6.001758103E-01 0.000000000E+00 
00L2 54968182.186 340 34.101 2.438120608E-01 1.563056193E-04 2.294081428E-05 1.825130636E-01 1.256923598E-04 6.019758275E-01 0.000000000E+00 
00L3 54989184.447 339.92 34.109 2.449066146E-01 1.573103270E-04 2.319994665E-05 1.832623995E-01 1.265865801E-04 6.021840349E-01 0.000000000E+00 
00L4 55010183.461 339.87 34.114 2.451714677E-01 1.580524525E-04 2.337427048E-05 1.838947011E-01 1.271179424E-04 6.032077311E-01 0.000000000E+00 
00L5 55031184.188 339.84 34.117 2.454984863E-01 1.585861932E-04 2.357289330E-05 1.822617135E-01 1.293474635E-04 6.054784599E-01 0.000000000E+00 
00L6 55052185.881 339.81 34.12 2.467252132E-01 1.591428905E-04 2.368275647E-05 1.838303301E-01 1.288216164E-04 6.031585303E-01 0.000000000E+00 
00L7 55073186.443 339.8 34.121 2.467460109E-01 1.602683546E-04 2.388504249E-05 1.842526925E-01 1.296191945E-04 6.039877073E-01 0.000000000E+00 
00L8 55094186.09 339.79 34.122 2.472257286E-01 1.610691228E-04 2.406556378E-05 1.848768058E-01 1.301849934E-04 6.043521639E-01 0.000000000E+00 
00L9 55115418.561 339.79 34.122 2.482417352E-01 1.620102843E-04 2.434514634E-05 1.853262164E-01 1.313755739E-04 6.053339152E-01 0.000000000E+00 
0L10 55136410.52 339.81 34.12 2.484430600E-01 1.626139393E-04 2.448851178E-05 1.856970587E-01 1.318980779E-04 6.061467107E-01 0.000000000E+00 
0L11 55157409.053 339.82 34.119 2.489235970E-01 1.631061172E-04 2.458819393E-05 1.853130290E-01 1.326810021E-04 6.056061998E-01 0.000000000E+00 
0L12 55178411.903 339.82 34.119 2.492170826E-01 1.642520892E-04 2.483605679E-05 1.857183877E-01 1.337111749E-04 6.067278552E-01 0.000000000E+00 
0L13 55199411.041 339.85 34.116 2.497510158E-01 1.649921957E-04 2.500100295E-05 1.859631100E-01 1.344233724E-04 6.067178409E-01 0.000000000E+00 
0L14 55220430.19 339.87 34.114 2.496616565E-01 1.660718587E-04 2.525921266E-05 1.867099286E-01 1.352712157E-04 6.092168617E-01 1.613297479E-17 
0L15 55241430.405 339.87 34.114 2.500543056E-01 1.665694872E-04 2.522695022E-05 1.862168088E-01 1.354832211E-04 6.056684685E-01 1.548995237E-17 
0L16 55262431.455 339.89 34.112 2.503476470E-01 1.671207271E-04 2.535667163E-05 1.861711195E-01 1.362114123E-04 6.060639000E-01 0.000000000E+00 
0L17 55283413.266 339.9 34.111 2.507165370E-01 1.679733473E-04 2.560111483E-05 1.871629062E-01 1.367675611E-04 6.079047268E-01 0.000000000E+00 
0L18 55304414.314 339.92 34.109 2.510336276E-01 1.689147328E-04 2.579108447E-05 1.879768579E-01 1.371940608E-04 6.082332690E-01 0.000000000E+00 
0L19 55325415.08 339.93 34.108 2.514065179E-01 1.698509742E-04 2.598337295E-05 1.882382057E-01 1.380258282E-04 6.084865066E-01 0.000000000E+00 
0L20 55346176.272 339.95 34.106 2.524160037E-01 1.702533568E-04 2.611789675E-05 1.889997503E-01 1.381903842E-04 6.077509279E-01 0.000000000E+00 
0L21 55367176.274 339.96 34.105 2.525652692E-01 1.706152829E-04 2.626096490E-05 1.890836290E-01 1.388894817E-04 6.094233905E-01 0.000000000E+00 
0L22 55388177.269 339.96 34.105 2.525174972E-01 1.715645627E-04 2.645459002E-05 1.875519290E-01 1.410402836E-04 6.106353912E-01 0.000000000E+00 
